Structure_name,Adsorbent_name,Acessible_average_energy,Minimum_energy,Boltzmann_average_energy
AHOZAA_clean,Xe,-22.954365,-39.500904,-37.880633
EGIFUV_clean,Xe,-14.9389,-44.787921,-44.680472
GIRYUD_clean,Xe,-27.958872,-36.809707,-34.842769
EQOXIT_clean,Xe,-18.624681,-28.413487,-24.820847
FECYOD_clean,Xe,-23.292166,-35.978489,-33.053128
FUZKAN_clean,Xe,-23.144773,-34.126819,-32.679153
GIRZAK_clean,Xe,-19.128842,-27.040952,-25.749198
BAFCAP_clean,Xe,-22.803501,-38.361841,-36.037473
EGOXII_clean,Xe,-22.803047,-28.411893,-26.556053
DACYUE_clean,Xe,-14.859312,-19.405533,-17.124798
EXUSAT_clean,Xe,-21.429772,-33.448593,-31.077154
EQUBIC_clean,Xe,-22.045862,-32.348066,-30.035422
BIZMAA_clean,Xe,-16.537031,-33.231619,-28.297804
COQTEJ_clean,Xe,-15.775159,-23.474395,-19.971158
BAFHAU_clean,Xe,-9.486854,-16.699419,-13.373118
BAFKUR_clean,Xe,-13.223927,-21.290066,-20.380384
EQUBOI_clean,Xe,-20.337434,-31.892877,-29.692358
cg501141m_si_002_clean,Xe,-21.228604,-32.552856,-27.875403
GANBAZ01_clean,Xe,-25.528682,-36.19116,-34.420297
AHUFIU_clean,Xe,-11.824574,-23.809584,-18.493412
c6ta07145g_c6ta07145g2_clean,Xe,-25.608534,-33.068024,-30.942546
CORZIU_clean,Xe,-11.646583,-29.799797,-27.520838
EQUBUO_clean,Xe,-21.545729,-32.04288,-29.853445
EYACOX_clean,Xe,-16.29708,-23.701342,-20.519954
AHUTIH01_clean,Xe,-13.744911,-19.823367,-18.608457
EGOZAB_clean,Xe,-20.194365,-29.509515,-26.998751
FUZPUN_clean,Xe,-20.035111,-34.54761,-33.553663
FECYUJ_clean,Xe,-15.881822,-28.462459,-24.679744
AHUTIH_clean,Xe,-9.050588,-17.186139,-16.178284
EQUCOI_clean,Xe,-18.722718,-28.519334,-27.126656
ATEZAC_clean,Xe,-13.39947,-25.162919,-21.965011
DACZUF_clean,Xe,-16.162705,-24.555802,-22.037784
DIHYUP_clean,Xe,-18.225896,-38.754499,-36.763456
EGUNAX_clean,Xe,-28.633713,-34.367959,-33.221223
COSMII_clean,Xe,-19.702729,-27.240708,-25.106689
GANBAZ02_clean,Xe,-19.922557,-27.315891,-25.000988
COSWEO_clean,Xe,-20.825406,-26.230735,-25.072837
cg501141m_si_003_clean,Xe,-23.345819,-32.590825,-30.123911
EHAFEA_clean,Xe,-17.275687,-25.663684,-24.372295
CABDER_clean,Xe,-28.002261,-38.454501,-35.48268
EHAFIE_clean,Xe,-16.902732,-23.826452,-22.031023
BAFVAH_clean,Xe,-36.39809,-43.271882,-42.469236
AJAKON_clean,Xe,-18.602151,-31.893093,-28.784527
DIKJUD_clean,Xe,-27.325309,-34.935509,-33.566769
BAHGUN01_clean,Xe,-23.900673,-38.962835,-38.318387
EHAFOK_clean,Xe,-16.546166,-23.943273,-22.04221
FECZAQ_clean5b,Xe,-15.272189,-24.558897,-20.579677
BAHGUN02_clean,Xe,-22.800604,-39.444993,-38.468118
DIKPOD_clean,Xe,-18.101516,-25.35847,-24.41764
BIZMEE_clean,Xe,-16.752873,-34.226342,-29.644412
EHAFUQ_clean,Xe,-16.447898,-24.048338,-22.18072
BAHGUN03_clean,Xe,-24.063869,-39.378812,-37.954532
GUSNEN_clean,Xe,,17.17125,17.665571
EQUNEL_clean,Xe,-13.862763,-23.408744,-20.3877
GUSNEN_clean_h,Xe,,17.171299,17.665612
BAHGUN04_clean,Xe,-25.379994,-39.229641,-38.292525
COTVIS_clean,Xe,-20.118281,-31.723713,-28.564001
DADLEC_clean,Xe,-20.965611,-30.383092,-26.801179
GUSNEN_SL,Xe,,126.66499,126.67896
EYINOR_clean,Xe,-16.537895,-24.736822,-20.894387
AJAMEF_clean,Xe,-23.761135,-37.441254,-35.748783
CABJOH_clean,Xe,-20.514252,-28.380395,-26.665648
BAHGUN_clean,Xe,-25.044146,-39.670443,-38.686616
GANBAZ_clean,Xe,-26.498364,-35.308994,-33.420951
GUTYIE_clean,Xe,-21.032021,-25.360141,-24.144925
GABGOI_clean,Xe,-23.830861,-33.182162,-30.607783
AJAYIT_clean,Xe,-22.440603,-29.177866,-27.291286
CABQEB_clean,Xe,-7.512235,-7.513327,-7.281327
DILXED_clean,Xe,-20.298323,-22.745294,-22.148529
CACBUG_clean,Xe,-15.292589,-26.705878,-25.787306
