Structures,chan_count,chan_mean_dim
OKECIQ_clean,0,-1.0
OKELIB_clean,0,-1.0
OKELOH_clean,2,2.0
OKIJUO_charged,1,3.0
OKIKAV_charged,1,3.0
OKIKEZ_charged,1,2.0
OKILEA_clean,1,1.0
OKILIE_clean,0,-1.0
OKILUR_clean,0,-1.0
OKIMAY_clean,0,-1.0
OKINIG_clean,0,-1.0
OKIPOO_clean,0,-1.0
OKIPUU_clean,0,-1.0
OKIQAB_clean,0,-1.0
OKIQEG_clean,2,2.0
OKITAE_clean,2,1.0
OKITIM01_charged,2,1.0
OKITIM01_clean,2,1.0
OKITIM02_charged,2,1.0
OKITIM02_clean,2,1.0
OKITIM_charged,1,3.0
OKITIM_clean,1,3.0
OKIVAG01_charged,2,1.0
OKIVAG01_clean,2,1.0
OKIVAG_charged,2,1.0
OKIVAG_clean,2,1.0
OKIVIO01_charged,2,1.0
OKIVIO01_clean,2,1.0
OKIVIO02_charged,2,1.0
OKIVIO02_clean,2,1.0
OKIVIO_charged,2,1.0
OKIVIO_clean,2,1.0
OKIVUA_clean,1,3.0
OKIWEL01_charged,2,1.0
OKIWEL01_clean,2,1.0
OKIWEL02_charged,2,1.0
OKIWEL02_clean,2,1.0
OKIWEL_charged,2,1.0
OKIWEL_clean,2,1.0
OKIWUB01_charged,2,1.0
OKIWUB01_clean,2,1.0
OKIWUB02_clean,1,3.0
OKIWUB_charged,2,1.0
OKIWUB_clean,2,1.0
OKIXIQ01_charged,2,1.0
OKIXIQ01_clean,2,1.0
OKIXIQ02_charged,2,1.0
OKIXIQ02_clean,2,1.0
OKIXIQ_charged,2,1.0
OKIXIQ_clean,2,1.0
OKIYAJ01_clean,1,3.0
OKIYAJ_charged,2,1.0
OKIYAJ_clean,2,1.0
OKIYIR01_charged,2,1.0
OKIYIR02_charged,2,1.0
OKIYIR03_charged,2,1.0
OKIYIR03_clean,2,1.0
OKIYIR_charged,2,1.0
OKIYIR_clean,2,1.0
OKIZIT_clean,1,3.0
OKOQOW_clean,0,-1.0
OKOSUE_clean,1,3.0
OKUJOV_clean,1,3.0
OLAGIR_clean,1,3.0
OLANAS_clean,2,2.0
OLANEW_clean,1,1.0
OLANIA_clean,1,1.0
OLEKUL_clean,0,-1.0
OLEKUM_clean5b,2,1.0
OLEKUM_manual,2,1.0
OLELAS_clean,0,-1.0
OLODEA_clean,3,1.0
OLOGAY_clean,1,3.0
OLOGEC_clean,1,3.0
OLOKEF_clean,1,1.0
OLONAG_clean,0,-1.0
OLOPEM_clean,4,1.0
OLOPIQ_clean,4,1.0
OLOPOW_clean,2,1.0
OLOYOF_clean,1,3.0
OLUCAZ_clean,2,1.0
OLUROC_clean,1,3.0
OLURUI01_charged,1,3.0
OLURUI_charged,1,3.0
om701262m-file004_clean,1,3.0
OMAMEU_clean,2,1.0
OMAWOP_clean,0,-1.0
OMAXEG_clean,0,-1.0
OMEWUZ_clean,1,1.0
OMICOD_clean,0,-1.0
OMIPAD_clean,4,1.0
OMORUE,1,3.0
OMOVET_clean,1,3.0
OMOWEU_clean,1,3.0
OMUHUB_clean,1,3.0
ONALEV_clean,0,-1.0
ONAWAC_clean,0,-1.0
ONAWEG01_clean,0,-1.0
ONAWEG02_clean,0,-1.0
ONAWEG_clean,0,-1.0
ONEJUN_clean,1,3.0
ONESUX_clean,0,-1.0
ONEYOW_clean,1,3.0
ONIXOZ_clean,1,3.0
ONODOM_clean,0,-1.0
ONUJUE_clean,1,1.0
ONUKAL_clean,2,2.0
ONUQOE_clean,2,1.0
OPAGIX_clean,3,1.0
OPAHIY_clean,1,3.0
OPAMOI_clean,1,2.0
OPAPEB_clean,0,-1.0
OPAPIF_clean,0,-1.0
OPAPOL_clean,0,-1.0
OPAPUR_clean,0,-1.0
OPEGIA_clean,0,-1.0
OPEGOG_clean,0,-1.0
OPENIH_clean,0,-1.0
OPENON_clean,0,-1.0
OPENUT_clean,2,1.0
OPINIL_clean,1,1.0
OPIPOT_clean,2,1.0
OPIPUZ_clean,0,-1.0
OPIWEQ_clean,2,1.0
OPIYAP_clean,1,3.0
OPOBIF_clean,1,1.0
OPOBOL_clean,0,-1.0
OPOCEC_clean,0,-1.0
OPOCUS_clean,0,-1.0
OPOYUO_clean,0,-1.0
OPOZEZ_clean,2,1.0
OPUCUY_clean,0,-1.0
OPUDAF_clean,0,-1.0
OPUDIN_clean,1,1.0
OPUDOT_clean,1,1.0
OPURIB01_clean,0,-1.0
OPURIB_clean,0,-1.0
OQANIE_clean,1,2.0
OQEPEG_clean,1,1.0
OQEPUW_clean,3,1.0
OQEROS_clean,4,1.0
OQERUY_clean,8,1.0
OQESAF_clean,4,1.0
OQESEJ_clean,4,1.0
OQETEK_clean,1,3.0
OQIQEM_clean,2,1.0
OQIQIQ_clean,2,1.0
OQIQOW_clean,2,1.0
OQIQUB01_charged,1,1.0
OQIQUB_charged,1,1.0
OQIRAI_charged,1,1.0
OQIZUL_clean,1,3.0
OQOBUT_clean,4,1.0
OQOJUB_clean,2,1.0
OQOXAV_clean,0,-1.0
OQUCOU_clean,1,3.0
OQUFAJ01_clean,1,3.0
OQUFAJ02_clean,1,3.0
OQUFAJ03_clean,1,3.0
OQUFAJ04_clean,1,3.0
OQUFAJ_clean,1,3.0
OQUFIR_clean,2,1.0
OQUFOX_clean,1,3.0
OQUFUD_clean,2,1.0
OQUGAK_clean,2,1.0
OQUGUE_clean,1,3.0
OQUWUU_clean,2,1.0
OQUXAB_clean,2,1.0
OQUXEF_clean,2,1.0
OQUXIJ_clean,2,1.0
OQUZIL_clean,2,1.0
ORAGEU_clean,1,1.0
ORAGOF_clean,1,3.0
ORAJAT_clean,0,-1.0
ORAJEX_clean,0,-1.0
ORAJOH_clean,0,-1.0
ORAKAU_clean,0,-1.0
ORAKIC_clean,0,-1.0
ORAKUO_clean,0,-1.0
ORANAY_clean,0,-1.0
ORAQUU_clean,1,3.0
ORERAG_clean,0,-1.0
OREZAO_clean,0,-1.0
OREZES_clean,1,1.0
OREZUI_clean,4,1.0
ORIBAU_clean,2,2.0
ORIVOC_clean,3,1.0
ORIVUI_clean,3,1.0
ORIWAP_clean,3,1.0
ORIWET_clean,3,1.0
OROKEN_clean,1,3.0
OROLUD_clean,2,1.0
OROMAK_clean,0,-1.0
ORUHAM_clean,0,-1.0
ORUKET_clean,1,3.0
ORUKOD_clean,4,1.0
ORULEU_clean,2,1.0
OSAVEK_clean,2,1.0
OSAVUA_clean,1,1.0
OSAWEL_clean,1,1.0
OSAXAI_clean,1,1.0
OSIKIL_clean,2,2.0
OSIKUX_clean_h,2,2.0
OSILOS_charged,2,1.0
OSIWOD01,2,1.0
OSIWUJ_clean,1,1.0
OSIXEU_clean,1,1.0
OSIXIY_clean,2,1.0
OSOMIT_clean,0,-1.0
OSOTIB_clean,1,3.0
OSUGUG_clean,0,-1.0
OSUPID_clean,0,-1.0
OSUPOJ_clean,0,-1.0
OSUPUP_clean,0,-1.0
OSUQAW_clean,2,2.0
OSURAX_clean,0,-1.0
OSUVIJ_clean,1,2.0
OSUVOP_clean,0,-1.0
OSUWEF_clean,6,1.0
OTABES_clean,1,3.0
OTAQAD_clean,1,3.0
OTARUX01,0,-1.0
OTATOT_clean,2,1.0
OTAVAH_clean,2,1.0
OTAVOV_clean,2,1.0
OTAVUB_clean,2,1.0
OTAWIR_clean,1,3.0
OTAXOX_clean,0,-1.0
OTEGUR_clean,2,1.0
OTEHAY_clean,2,1.0
OTENEH_charged,2,1.0
OTIBUQ_clean,1,3.0
OTIJAE_clean,1,3.0
OTIPAK_clean,2,1.0
OTIPEO_clean,4,1.0
OTIPUE_clean,2,1.0
OTIQAL_clean,2,1.0
OTIQEP_clean,0,-1.0
OTODEI_clean,2,1.0
OTODIM_clean,0,-1.0
OTODOS_clean,2,1.0
OTOLIU_clean,1,3.0
OTOROF_clean,0,-1.0
OTOVAW_clean,2,1.0
OTOVIE_clean,2,1.0
OTOXIF_clean,0,-1.0
OTOYUT_clean,1,3.0
OTOZAA_clean,1,3.0
OTOZEE_clean,1,3.0
OTUDEO_clean,1,1.0
OTUDIS_clean,1,1.0
OTUXUX_clean,4,1.0
OTUYEJ_clean,1,3.0
OVADAR_clean,1,1.0
OVEHUT_clean,1,3.0
OVEJIJ_clean,2,1.0
OVEXOD_clean,1,1.0
OVICUS_clean,1,1.0
OVIDON_clean,0,-1.0
OVIQER_clean,0,-1.0
OVIWIA_clean,1,2.0
OVIWOG_clean,2,1.0
OVIZID_clean,1,1.0
OVIZOJ_clean,0,-1.0
OVIZUP_clean,0,-1.0
OVUCOY_clean,2,1.0
OVUDAL_clean,2,1.0
OVUNIE_clean,3,1.0
OVUVIL_clean,2,1.0
OWAVIS_clean,1,3.0
OWAVOY_clean,1,3.0
OWETIU_clean,1,2.0
OWEYOF_clean,4,2.0
OWIHEJ_clean,2,1.0
OWIHIN_clean,2,1.0
OWIHOT_clean,2,1.0
OWIHUZ_clean,2,1.0
OWIJAH_clean,2,1.0
OWIJEL_clean,2,1.0
OWIJIP_clean,2,1.0
OWIJOV_clean,2,1.0
OWIKAI_clean,0,-1.0
OWILAJ_clean,1,3.0
OWIZAW_clean,1,3.0
OWUHOF_clean,0,-1.0
OWUJIB_clean,0,-1.0
OWUWOU_clean,1,2.0
OWUWUA_clean,1,2.0
OXALAB_clean,1,3.0
OXALEF_clean,1,3.0
OXALIJ_ion_b,1,3.0
OXALOP_clean,1,3.0
OXALUV_clean,1,3.0
OXALUV_SL,1,3.0
OXAMEG_clean,1,3.0
OXAMIK_clean,0,-1.0
OXANOR_clean,2,2.0
OXANUX_clean,2,2.0
OXAPAF_clean,2,2.0
OXAPEJ_charged,2,1.0
OXAZIX_clean,0,-1.0
OXEVOE_clean,2,1.0
OXITOF_clean,1,1.0
OXOLAP_clean5b,1,3.0
OXOLAP_SL,1,3.0
OXOZUY_clean,3,1.3333333333333333
OXUNEB_clean,1,1.0
OXUPUT_clean,4,1.0
OYAJIJ02_clean,1,3.0
OYAKAC02_clean,1,3.0
OYEBIE_clean,0,-1.0
OYEJOS_clean,1,2.0
OYERER_clean,1,3.0
OYERIV_clean,1,3.0
OYEROB_clean,1,3.0
OYERUH_clean,1,3.0
OYEWEW_clean,1,3.0
OYEWIA_clean,2,2.0
OYIVEY_clean,2,1.0
OYIVIC_clean,2,1.0
OYIVOI_clean,2,1.0
OYODEM,2,1.0
OYOSAX_clean,2,1.0
OYOVOP_clean,2,2.0
OYUJUO_clean,1,3.0
OYUSAD_charged,1,3.0
OZASOZ_clean,1,3.0
OZAVES_clean,2,1.0
OZAVOC_clean,2,1.0
OZAVUI_clean,2,1.0
OZUKOK_clean,0,-1.0
OZUKOL_clean,3,1.0
OZUKUR01_clean,3,1.0
OZUKUR_clean,3,1.0
OZULAY_clean,3,1.0
OZULUS_clean,3,1.0
OZUMAZ01_clean,3,1.0
OZUMAZ_clean,3,1.0
OZUMIH_clean,3,1.0
PABXAT_clean,0,-1.0
PACGIM_clean,1,3.0
PACHUZ_clean,2,1.0
PACWOG_clean,0,-1.0
PACYIE_clean,0,-1.0
PACZOK_clean,1,3.0
PACZUQ_clean,1,1.0
PADBAZ_charged,1,1.0
PADHIM_clean,0,-1.0
PAFMUH_clean,2,1.0
PAFNAO_clean,0,-1.0
PAGFUZ_clean,0,-1.0
PAHPOG_clean,1,2.0
PAJSAX_clean,2,2.0
PAKFAL_clean,2,1.0
PAKFEP_clean,2,1.0
PAKXIK_clean,1,2.0
PALTON_clean,3,1.6666666666666667
PAMGIV_clean,2,1.0
PAMHES01_clean,0,-1.0
PAMHES_clean,0,-1.0
PAMHIW_clean,1,3.0
PAMTII_clean,1,3.0
PAMTOO_clean,1,3.0
PAMTUU_clean,1,3.0
PAMVEG_clean,2,1.0
PANRUS01_clean,0,-1.0
PANYEK_clean,1,2.0
PANYEL_clean,0,-1.0
PANYOU_charged,4,1.0
PAPHEV_clean,1,1.0
PAPKOJ_clean,0,-1.0
PAPKUP_clean,0,-1.0
PAPNUR_clean,0,-1.0
PAPPAZ_clean,0,-1.0
PAPPED_clean,0,-1.0
PAPPIH_clean,0,-1.0
PAPROO_clean,1,1.0
PAPRUU_clean,1,1.0
PAPVAF_clean,1,3.0
PAPVEJ_clean,0,-1.0
PAPVIN_clean,0,-1.0
PAPXUB_clean,1,1.0
PAPYOW_ion_b,1,3.0
PAQFIY,2,1.0
PAQJUM_clean,0,-1.0
PAQMEB_clean,1,3.0
PAQMOL_clean,2,1.0
PAQPIG_clean,0,-1.0
PAQTIM_clean,4,1.0
PAQTOS_clean,4,1.0
PAQVEK_clean,8,1.0
PAQVOU_charged,4,1.0
PARFOF_clean,0,-1.0
PARFOF_clean_h,0,-1.0
PARHAS_clean,2,1.0
PARHEW_clean,2,1.0
PARKUQ01_clean,1,3.0
PARKUQ_charged,2,1.0
PARMIG_clean,4,1.0
PARNIH_clean,1,3.0
PARNON_clean,1,3.0
PARPII_clean,0,-1.0
PARPII_clean_h,0,-1.0
PARSAF_clean,1,3.0
PARSEJ_clean,1,3.0
PARVUB_clean,0,-1.0
PASKAX_clean,0,-1.0
PASMUT_clean,1,2.0
PASNAA01_clean,1,2.0
PASNAA_clean,1,2.0
PASNEE_clean,0,-1.0
PASTOU_clean,1,1.0
PATLON_clean,0,-1.0
PATNAB_clean,2,1.0
PATWOY_clean,1,1.0
PAVKIH_charged,2,1.0
PAVLOO_clean,2,1.0
PAVLUU,2,1.0
PAVMAB_clean,2,1.0
PAXWOB_clean,0,-1.0
PAZXUJ_clean,0,-1.0
PEBCAA_clean,0,-1.0
PEBNEP_clean,2,1.0
PEBXIF_clean,1,1.0
PEBYEA_clean,4,1.0
PECBOQ_clean,0,-1.0
PECLEP_clean,2,1.0
PECMOB_clean,0,-1.0
PEDGUA_clean,0,-1.0
PEDMER_clean,1,2.0
PEDMOB_clean,2,1.0
PEDRIA_clean,1,3.0
PEFJUF_clean,2,1.0
PEFRID01_clean,2,1.0
PEFRID_clean,2,1.0
PEFRUP01_clean,2,1.0
PEFRUP_clean,2,1.0
PEFSEA_clean,0,-1.0
PEFSUQ_clean,1,1.0
PEFTAX_clean,0,-1.0
PEGBAG_clean,2,1.0
PEGBEK01_clean,0,-1.0
PEGBEK02_clean,2,1.0
PEGBUA_clean,2,1.0
PEGCAH_clean,0,-1.0
PEGCEL_clean,2,1.0
PEGCIP_clean,1,3.0
PEGPOI_clean,4,1.0
PEGPUO_clean,0,-1.0
PEGQAV_clean,0,-1.0
PEGQID_clean,2,1.0
PEGQOJ_clean,2,1.0
PEGQUP_clean,2,1.0
PEHQID_neutral,2,2.0
PEHTON_clean,2,1.0
PEJFEQ_clean,0,-1.0
PEJFIU_clean,0,-1.0
PEJFOA_clean,4,1.0
PEJFUG_clean,4,1.0
PEJMOI_clean,1,3.0
PEJMUN_charged,1,3.0
PEJMUO_clean,1,3.0
PEJNUP_clean,1,3.0
PEJPAX_charged,2,1.0
PEJPEB_charged,1,1.0
PEJPIF_charged,1,2.0
PEJPOL_charged,1,2.0
PEJRAZ_clean,1,3.0
PEJRED_clean,0,-1.0
PEJRIH_clean,1,3.0
PEJRON_clean,0,-1.0
PEKCUF_clean,1,3.0
PEKDAM_clean,1,3.0
PEKDEQ_clean,1,3.0
PEKKAS_clean,0,-1.0
PEKVAE_clean,0,-1.0
PEKVUY_clean,1,1.0
PEKWAF_clean,4,1.0
PEKZIP_clean,2,1.0
PELGOE_clean,3,1.0
PELNEA01_clean,0,-1.0
PELQII_clean,1,3.0
PELRAB_clean,0,-1.0
PELWEK_charged,1,1.0
PELXIP_clean,2,1.0
PEMGEV_clean,4,1.0
PEMGIZ_charged,2,1.0
PEMREG_clean,1,3.0
PEMRIK_clean,1,1.0
PENNAZ_clean,1,3.0
PENNIH_clean,1,3.0
PENNON_clean,1,3.0
PENNUT_clean,1,2.0
PENXUC_clean,2,1.0
PENYIR_clean,1,1.0
PENYOX_clean,1,1.0
PENZIS_clean,2,1.0
PENZUE_clean,0,-1.0
PEPBAO_clean,2,1.0
PEPFAT_clean,1,3.0
PEPHOJ_clean,0,-1.0
PEPKOL_clean,0,-1.0
PEPKUR_clean,2,1.0
PEPLAY_clean,2,1.0
PEPLEC_clean,2,1.0
PEPLIG_clean,2,1.0
PEPLOM_clean,2,1.0
PEPXIS_clean,0,-1.0
PEQHOK,0,-1.0
PEQHUQ_clean,0,-1.0
PEQRUZ_clean,2,1.0
PEQTIQ_clean,2,1.0
PEQTUB_clean,2,1.0
PEQWAK_clean,2,1.0
PERSEM_clean,0,-1.0
PESTUD_clean,2,1.0
PETNOS_clean,0,-1.0
PETVEQ_clean,1,3.0
PETVER_clean,0,-1.0
PETWES_clean,1,1.0
PETWIW_clean,1,1.0
PETWOC_clean,1,3.0
PETWUI_clean,1,3.0
PEVBUP_clean,0,-1.0
PEVFON_clean,1,3.0
PEVJOQ_clean,0,-1.0
PEVLEJ_clean,0,-1.0
PEVLIN_clean,1,1.0
PEVPUD_clean,1,3.0
PEVQAK_clean,1,3.0
PEVQEO_clean,1,3.0
PEVQIQ_clean,0,-1.0
PEVQIS_clean,1,3.0
PEVQIS_clean_h,1,3.0
PEVQOY_clean,1,3.0
PEVQOY_clean_h,1,3.0
PEVXAQ_clean,2,1.0
PEVYUM_clean,0,-1.0
PEVZAT_clean,0,-1.0
PEWDAY_clean,0,-1.0
PEWFII01_clean,0,-1.0
PEWFII_clean,0,-1.0
PEWGEF_clean,1,1.0
PEWKOT_clean,0,-1.0
PEWXUL01_clean,1,1.0
PEWXUL_clean,1,3.0
PEXBIF01_clean,0,-1.0
PEXBIF_clean,0,-1.0
PEXFAA_clean,1,3.0
PEXTUI_clean,1,3.0
PEYPAM_clean,4,1.0
PEYPAM_SL,4,1.0
PEYPIU_clean,1,1.0
PEYSIW_clean,1,1.0
PEYVEV_clean,2,2.0
PEZCII_clean,3,1.0
PIBGAK_clean,2,1.0
PIBNUK01_clean,1,3.0
PIBNUK_clean,1,3.0
PIBPAS01_charged,1,3.0
PIBPAS01_clean,1,3.0
PIBPAS_clean,1,3.0
PIBPEW01_charged,1,3.0
PIBPEW_charged,1,3.0
PIBPIA_clean,1,3.0
PICTIG_clean,1,2.0
PIDMEV01_clean,1,1.0
PIDMEV_clean,1,1.0
PIDNEX_clean,1,3.0
PIDNOH_clean,1,3.0
PIFPIE_clean,1,1.0
PIGHIX01_clean,0,-1.0
PIGHIX_clean,0,-1.0
PIGXAF_clean,0,-1.0
PIGXUZ_clean,2,1.0
PIHJOH_clean,1,1.0
PIHNUQ_clean,1,1.0
PIHWAG_clean,1,1.0
PIHWOU_clean,2,1.0
PIJDIX_clean,2,1.0
PIJJOI_clean,2,1.0
PIJROR_clean,1,1.0
PIKBUH_clean,2,1.0
PILJAX_clean,1,1.0
PILWIS_clean,0,-1.0
PIQFIG_clean,1,3.0
PIQMOT_clean,4,1.0
PIQMUZ_clean,4,1.0
PIRYOF_clean,0,-1.0
PITPEP_clean,1,3.0
PITRIU_clean,2,2.0
PIVBEC_clean,1,3.0
PIVWAT_clean,0,-1.0
PIWDAC_clean,0,-1.0
PIWRAQ_clean,0,-1.0
PIWSEV_clean,1,3.0
PIXHOV_clean,2,1.0
PIXPET_clean,2,1.0
PIYGUB_clean,0,-1.0
PIYZAZ_clean,1,3.0
PIYZED01_clean,1,3.0
PIYZED02_clean,1,3.0
PIYZED03_clean,1,3.0
PIYZED_clean,1,3.0
PIZHEN_clean,0,-1.0
PIZHOX_clean,2,1.0
PIZNOB_clean_h,1,2.0
PIZPAP_clean_h,2,2.0
PIZPET_clean,2,2.0
PIZPET_clean_h,2,2.0
PIZPIX02_clean,2,2.0
PIZPIX_clean_h,2,2.0
PIZPOD_clean,2,2.0
PIZPOD_clean_h,2,2.0
PIZQUM_clean,2,1.0
PIZRAT_clean,2,1.0
PIZRUN_clean,2,1.0
PIZSAU_clean,2,1.0
POBGAQ_clean,1,3.0
POBJIB_clean,2,1.0
POBMOJ01_clean,1,3.0
POBNEA_clean,1,3.0
POBYAH_charged,1,3.0
POCPAZ_clean,2,1.0
POCRAB_clean,1,1.0
PODVIP_clean,1,1.0
PODVUB_clean,0,-1.0
PODXEN_clean,1,2.0
POFGUO_clean,1,3.0
POFSIN01_clean,1,3.0
POFSIN02_clean,1,3.0
POFSIN03_clean,1,3.0
POFSIN04_clean,1,3.0
POFSIN_clean,1,3.0
POHCOG_clean,4,1.0
POHLOP_clean,0,-1.0
POHLUV_clean,0,-1.0
POHMAC_clean,0,-1.0
POHWIU_clean,1,3.0
POJNIM_clean,2,1.0
POJTOY01_clean,0,-1.0
POJTUE_clean,0,-1.0
POKGEC_clean,1,1.0
POKSAL_clean,2,1.0
POKSEP_clean,2,1.0
POKSIT_clean,2,1.0
POKSOZ_clean,2,1.0
POKSUF_clean,2,1.0
POKTAM_clean,2,1.0
POKTEQ_clean,2,1.0
POKTIU_clean,2,1.0
POKTOA_clean,2,1.0
POKTUG_clean,0,-1.0
POKVAO_clean,2,1.0
POKVES_clean,2,1.0
POKVIW_clean,0,-1.0
POKVOC_clean,0,-1.0
POKVUI_clean,2,1.0
POKXIX_clean,0,-1.0
POLBAT_clean,0,-1.0
POLBEX_clean,2,1.0
POLBIB_clean,1,3.0
POLBOH_clean,2,1.0
POLBUN_clean,4,1.0
POLDOK_clean,4,1.0
POLDUQ_clean,4,1.0
POLNAG_clean,1,1.0
POLYEW_clean,1,1.0
POMMAH_clean,1,3.0
POMSER_clean,1,2.0
POMSOB_clean,1,1.0
PONPOX_clean,4,1.0
PONSOC_clean,2,2.0
POQKAI_clean,0,-1.0
POQQES_clean,0,-1.0
POQXAV_charged,0,-1.0
PORGAE_clean,2,1.0
PORLAL_clean,2,1.0
PORLEP_clean,2,1.0
PORVID_clean,1,1.0
PORVUO_clean,2,1.0
POSFIO_clean,0,-1.0
POSFOU_clean,0,-1.0
POSGAH_clean,1,3.0
POSGEL_clean,0,-1.0
POTNET_clean,1,2.0
POTREX_clean,1,3.0
POVXII_clean,0,-1.0
POVZOR_clean,0,-1.0
POVZUX_clean,0,-1.0
POWBEK_clean,0,-1.0
POWBIO_clean,0,-1.0
POXHIU_clean,0,-1.0
POXHOA_clean,0,-1.0
POXHUG_clean,0,-1.0
POYPAW_clean,1,3.0
POZKUL_clean,0,-1.0
PRIMIN_clean,2,1.0
PUBROU_clean,1,3.0
PUBRUA_clean,1,3.0
PUBSAH_clean,1,3.0
PUBSEL_clean,1,3.0
PUBSIP_clean,1,3.0
PUBSOV_clean,1,3.0
PUCKUV_clean,2,1.0
PUDSIR01_clean,1,3.0
PUDSIR_clean,1,3.0
PUDSOX_clean,1,3.0
PUDSUD_clean,1,3.0
PUDXES01,1,3.0
PUFNUB_clean,0,-1.0
PUFRIR_clean,1,2.0
PUFXIZ_clean,0,-1.0
PUFXUL_clean,0,-1.0
PUGFII_clean,2,1.0
PUGFOO_clean,0,-1.0
PUGGOP_clean,2,2.0
PUGHAC_clean,0,-1.0
PUGHIK_clean,0,-1.0
PUGHUW_clean,0,-1.0
PUGJEI_clean,0,-1.0
PUGPEO_clean,1,3.0
PUGSER_clean,1,3.0
PUGSOB_clean,1,3.0
PUGSUH_clean,1,3.0
PUJJEL_clean,2,1.0
PUJQEQ_clean,2,2.0
PUKSUL_clean,1,3.0
PUKVAU_clean,2,1.0
PULDOQ_clean,0,-1.0
PULHOT_clean,0,-1.0
PULMIU_clean,2,1.0
PUMDIM_clean,1,3.0
PUMGIP01_clean,2,1.0
PUMGIP_clean,2,1.0
PUMNIV_clean,2,1.0
PUMNOB_clean,2,1.0
PUMZAZ_clean,0,-1.0
PUNCIL_clean,0,-1.0
PUNDUY_clean,0,-1.0
PUNFIO_clean,0,-1.0
PUNSIB_clean,2,1.0
PUNSOH_clean,0,-1.0
PUNSUN_charged,0,-1.0
PUPHUE_clean,3,1.0
PUPJER_clean,1,3.0
PUPNAQ_clean,0,-1.0
PUPXII01_clean,0,-1.0
PUPXII_clean,0,-1.0
PUPYAA_clean,0,-1.0
PUQDOW_clean,4,1.0
PUQHEP_clean,0,-1.0
PUQHIT_clean,0,-1.0
PUQHIT_SL,0,-1.0
PUQXUV_clean,1,1.0
PUQYAC_clean,1,1.0
PURJAO_clean,1,3.0
PURJES_clean,4,1.0
PURJIW_clean,1,2.0
PURNEX_clean,2,2.0
PURNIB_clean,4,1.0
PURQEZ_clean,1,1.0
PURQID_clean,0,-1.0
PURRIE_clean,0,-1.0
PURSOK_clean,1,2.0
PURTEC_charged,1,1.0
PUSDIR_clean,1,3.0
PUSDOX_clean,1,3.0
PUSJUK_clean,0,-1.0
PUSRUR_clean,0,-1.0
PUSSEC_clean,1,2.0
PUSXIL01_charged,1,3.0
PUSXIL_charged,1,3.0
PUTYAE_charged,2,1.0
PUTYEI_clean,1,3.0
PUVJOG_clean,2,1.0
PUVREF_clean,0,-1.0
PUWCAL_clean,0,-1.0
PUWCEP_charged,1,3.0
PUWCIT_clean,1,3.0
PUWCOZ_clean,0,-1.0
PUWCUF_clean,1,3.0
PUWDAM_clean,1,3.0
PUWDEQ_charged,1,2.0
PUWDIU_clean,1,3.0
PUWDOA_clean,1,3.0
PUWVAG_clean,2,1.0
PUWXAH_clean,1,1.0
PUWYAI_clean,2,1.0
PUWZOX_clean,1,3.0
PUYHOI_clean,1,1.0
PUYZUF_clean,1,2.0
PUZJOL_clean,1,2.0
PUZKOM_clean,2,1.0
PUZKUS_clean,2,1.0
PUZLAZ_clean,1,3.0
PUZLOM_clean,1,3.0
PUZTOV_clean,2,1.0
PYDCUT_clean,2,1.0
QABKIQ_clean,1,3.0
QACRES_clean,0,-1.0
QADBII_clean,2,1.0
QADKAH01_clean,0,-1.0
QADKAH_clean,0,-1.0
QADVUN_clean,0,-1.0
QADWEA_clean,2,1.0
QADWEY_clean,4,1.0
QADWIE_clean,2,1.0
QADWOK_clean,2,1.0
QADWUQ_clean,2,1.0
QADXAX_clean,2,1.0
QAGDIO_clean,1,3.0
QAGQEW_clean,1,3.0
QAGTOH_clean,2,1.0
QAHMUJ_clean,2,1.0
QAHQOH_clean,1,2.0
QAJJOB01_clean,0,-1.0
QAJJOB_clean,0,-1.0
QAJJOD_clean,1,3.0
QAJJUH_clean,0,-1.0
QAJKAO_clean,0,-1.0
QAJKIV_clean,4,1.0
QAJMUM_clean,0,-1.0
QAKFIU_clean,0,-1.0
QALGUH_clean,1,1.0
QALGUH_SL,2,1.0
QALHAO_clean,2,3.0
QALHES_clean,2,3.0
QALNEW_clean,0,-1.0
QALNIA_clean,0,-1.0
QALWUV_clean,1,3.0
QAMHAQ_clean,1,1.0
QAMLEY_clean,1,3.0
QAMVEH01_clean,1,3.0
QAMVEH_clean,1,3.0
QAPPON_clean,0,-1.0
QAPPUT_clean,0,-1.0
QAPQAA_charged,0,-1.0
QAPQEE_clean,2,1.0
QAQHOG_clean,2,1.0
QAQNOO_clean,1,3.0
QAQRUW01_clean,1,3.0
QAQRUW_clean,1,3.0
QAQSAD_clean,1,1.0
QARCET_clean,1,1.0
QARLON_clean,2,2.0
QARLUT_clean,2,2.0
QARMAA_clean,2,2.0
QARTAG_clean,0,-1.0
QARTEK_clean,0,-1.0
QASSUZ_clean,1,1.0
QASTUC_clean,0,-1.0
QATDEU_clean,0,-1.0
QATHIE_clean,0,-1.0
QATHOK_clean,1,1.0
QATKII_clean,2,1.0
QATKOO_clean,2,1.0
QATLEE_clean,2,1.0
QATPOR_clean,2,1.0
QATPUX02_clean,2,1.0
QATPUX04_clean,2,1.0
QATPUX_clean,1,1.0
QATRAG_clean,0,-1.0
QATVUE_clean,5,1.4
QAVBUL_clean,1,1.0
QAVDEW_clean,0,-1.0
QAVPIO_clean,1,1.0
QAVPOU_clean,2,1.0
QAVWAN_clean,1,3.0
