Structures,ASA_m2/cm3,NASA_m2/cm3,SA_m2/cm3
BETDEL_clean,1927.91,0.0,1927.91
BETDIP_clean,1686.85,0.0,1686.85
BETDOV_clean,1136.38,0.0,1136.38
BETDUB_clean,1544.02,0.0,1544.02
BETFAJ_clean,1946.15,0.0,1946.15
BETFEN_clean,1909.2,0.0,1909.2
BETFIR_clean,0.0,127.93,127.93
BETFOX_clean,598.033,1.16446,599.19746
BETFUD_clean,1992.72,0.0,1992.72
BETGAK_clean,2001.43,0.0,2001.43
BETGEO_clean,1197.51,321.78,1519.29
BETGIS_clean,927.272,402.629,1329.901
BETGOY_clean,1173.05,404.072,1577.1219999999998
BETGUE_clean,1261.13,419.841,1680.971
BETHEP_clean,1145.37,430.032,1575.4019999999998
BETHIT_clean,1242.86,433.38,1676.2399999999998
BETZOR_clean,1354.46,0.0,1354.46
BEVQID_clean,0.0,0.0,0.0
BEVQUP_clean,0.0,0.0,0.0
BEVRAW_clean,0.0,0.0,0.0
BEVWAB_clean,1324.69,0.0,1324.69
BEWRUR_clean,1233.83,0.0,1233.83
BEWSAY_clean,1239.11,0.0,1239.11
BEWVEG_clean,1423.73,0.678834,1424.408834
BEWVOQ_clean,2381.09,0.0,2381.09
BEWWEH_clean,2307.77,0.0,2307.77
BEXPAX_clean,3159.42,0.0,3159.42
BEXQIF_clean,2206.45,0.0,2206.45
BEXQOL_clean,2208.54,0.0,2208.54
BEXQUR_clean,2215.47,0.0,2215.47
BEXRAY_clean,2374.2,0.0,2374.2
BEXREC_clean,2391.93,0.0,2391.93
BEXRIG_clean,2385.93,0.0,2385.93
BEXRUT_clean,1259.73,0.0,1259.73
BEXSAA_clean,1371.65,0.0,1371.65
BEXSEE_clean,1322.17,0.0,1322.17
BEXSII_clean,1778.54,0.0,1778.54
BEXTUV_clean,853.893,0.0,853.893
BEXVAD01_clean,0.0,295.847,295.847
BEXVAD_clean,571.688,0.0,571.688
BEXVEH_clean,2233.12,0.0,2233.12
BEXVIL_clean,2277.59,0.0,2277.59
BEYKEX_clean,1318.29,0.0,1318.29
BEYSEF_clean,1133.42,0.0,1133.42
BEZDUH_clean,0.0,299.297,299.297
BEZSIK_clean,2082.48,0.0,2082.48
BIBBUL_clean,0.0,0.0,0.0
BIBMAC_clean,0.0,324.764,324.764
BIBMEG_clean,0.0,508.403,508.403
BIBMIK_clean,0.0,421.759,421.759
BIBXOB_clean,2042.93,0.0,2042.93
BIBXUH_clean,1823.45,0.0,1823.45
BIBYAO_clean,1472.4,0.0,1472.4
BICDAU_clean,2304.34,0.0,2304.34
BICPOT_clean,1113.7,0.0,1113.7
BICPUA_clean,2069.26,0.0,2069.26
BIDPOV_clean,2272.95,0.0,2272.95
BIFGOO_clean,1061.82,0.0,1061.82
BIFKEI_clean,1333.23,0.0,1333.23
BIHBEB_clean,1556.68,0.0,1556.68
BIHMUC_clean,0.0,234.087,234.087
BIHRER_clean,0.0,485.784,485.784
BIJDUV_clean,1361.75,0.0,1361.75
BIJFAD_clean,1393.69,0.0,1393.69
BIJJOV_clean,0.0,144.368,144.368
BIMDEF_clean,0.0,549.687,549.687
BIMDIL_clean,0.0,708.082,708.082
BIMDOR_charged,850.794,0.0,850.794
BINCUY_clean_b,2052.72,0.0,2052.72
BINCUY_manual,2052.72,0.0,2052.72
BINDAF_clean_b,2037.55,0.0,2037.55
BINDAF_manual,2037.55,0.0,2037.55
BINMIW_clean,1095.13,0.0,1095.13
BIPBAF_clean,2231.84,0.0,2231.84
BIPKIW_clean,0.0,942.605,942.605
BIPLIX_clean,1471.15,0.0,1471.15
BIQFOW_clean,0.0,734.373,734.373
BIQHEQ_clean,0.0,788.515,788.515
BIQRIE_clean,0.0,307.078,307.078
BIQVII_clean,751.314,0.0,751.314
BIRGIU_clean,1043.93,1.39382,1045.32382
BIRLIZ_clean,0.0,254.621,254.621
BIRMUM_clean,445.953,0.0,445.953
BIRSEC_clean,1067.55,0.0,1067.55
BIRSIG_clean,1015.23,0.0,1015.23
BIVXEK_clean,0.0,333.123,333.123
BIWHAQ_clean,0.0,782.547,782.547
BIWSIK_ion_b,1656.83,0.0,1656.83
BIWYAH10_clean,2852.9,0.0,2852.9
BIXXIR_clean,1131.13,21.1206,1152.2506
BIXYEO_clean,1144.58,18.7786,1163.3586
BIYSUZ_clean,1352.95,0.0,1352.95
BIYTAG_clean,1359.28,0.0,1359.28
BIYTEJ,912.027,0.0,912.027
BIYTOU_clean,1744.23,0.0,1744.23
BIYVEM_clean,1342.89,0.0,1342.89
BIYVIQ_clean,1289.96,0.0,1289.96
BIYXUE_charged,1631.6,0.0,1631.6
BIYYAL_charged,1623.25,0.0,1623.25
BIYYEP_charged,174.191,488.245,662.436
BIZLUT_clean,1688.45,0.0,1688.45
BIZMAA_clean,1723.27,0.0,1723.27
BIZMEE_clean,1702.2,0.0,1702.2
BIZMII_clean,1685.79,0.0,1685.79
BOCKOT_clean,0.0,933.311,933.311
BOCTEU01_clean,0.0,148.933,148.933
BOCTOE01_clean,0.0,278.613,278.613
BOCTOE02_clean,0.0,322.989,322.989
BOCTOE03_clean,0.0,364.039,364.039
BOCTOE04_clean,0.0,370.186,370.186
BOCTOE05_clean,0.0,417.521,417.521
BOCTOE_clean,0.0,254.547,254.547
BOFCEG_clean,0.0,538.274,538.274
BOHGOU_clean,0.0,0.0,0.0
BOHJOZ_auto,0.0,897.96,897.96
BOHWOM_clean,1342.05,0.0,1342.05
BOHXIH_clean,0.0,874.474,874.474
BOJCIN_clean,523.386,37.6069,560.9929
BOJDAG_clean,0.0,464.903,464.903
BOJYIK01_clean,0.0,527.624,527.624
BOJYIK_clean,0.0,508.024,508.024
BOKQEZ_clean,1323.72,0.0,1323.72
BOLPAU_clean,1723.67,0.0,1723.67
BOLPEY_clean,1928.78,0.0,1928.78
BOMCOX_clean,1056.94,0.0,1056.94
BOMCUB_charged,0.0,0.0,0.0
BOMCUB_clean,0.0,0.0,0.0
BONMEX_clean,1627.45,0.0,1627.45
BONNIC_clean,0.0,63.1831,63.1831
BONWAD_clean,0.0,2.53029,2.53029
BONWIL_clean,0.0,0.0,0.0
BOPHEV_clean,0.0,107.7,107.7
BOPHIZ_clean,1261.15,0.0,1261.15
BOPWIO_clean,0.0,0.0,0.0
BOQYUD_clean,0.0,0.0,0.0
BORBEQ_clean,877.806,0.0,877.806
BOSHIC_clean,1649.52,0.0,1649.52
BOTLED_clean,0.0,0.0,0.0
BOVHEB_clean,835.921,0.0,835.921
BOWDIC_clean,868.822,359.895,1228.717
BOWNUY_clean,1291.3,400.389,1691.6889999999999
BOWQAG_SL,0.0,0.0,0.0
BOWQAG_clean,0.0,0.0,0.0
BOWRAH_clean,393.107,0.0,393.107
BOWSOW_clean,1220.23,0.0,1220.23
BOWSUC_clean,0.0,176.681,176.681
BOWZUK_clean,1094.56,1.97225,1096.53225
BOXYEU_clean,0.0,383.133,383.133
BOXYIY_clean,282.502,137.447,419.949
BOYCEY_auto,2213.02,0.0,2213.02
BOYTEQ_clean,370.075,0.0,370.075
BOYYOF_clean,1473.45,0.0,1473.45
BOZFIH_clean,1450.58,0.0,1450.58
BOZFON_clean,783.387,10.9371,794.3240999999999
BUBDIL_clean,724.878,0.0,724.878
BUBQOE_clean,655.537,0.0,655.537
BUBTUP_clean,0.0,606.937,606.937
BUBWOM_clean,0.0,71.9276,71.9276
BUCROH_charged,0.0,406.911,406.911
BUCSAU_clean,0.0,241.654,241.654
BUCSEY_clean,0.0,311.332,311.332
BUCSIC01_clean,0.0,333.811,333.811
BUCSIC_charged,0.0,448.164,448.164
BUCTUQ_clean,0.0,301.436,301.436
BUCVAY_clean,0.0,315.619,315.619
BUCVIG_clean,0.0,304.923,304.923
BUCWAZ_clean,2069.64,0.0,2069.64
BUCYAA_clean,0.0,355.38,355.38
BUDDIO_clean,0.0,0.0,0.0
BUFPIC_clean,1712.48,0.0,1712.48
BUGSAY_clean,802.909,0.0,802.909
BUGSEC_clean,833.301,0.0,833.301
BUGSIG_clean,832.136,0.0,832.136
BUGSOM_clean,810.053,0.0,810.053
BUJKEW01_clean,0.0,846.162,846.162
BUKMUQ01_clean,2765.22,0.0,2765.22
BUKMUQ_clean,2699.03,0.0,2699.03
BUKRUW01_clean,2170.5,0.0,2170.5
BUKRUW02_clean,2244.3,0.0,2244.3
BUKRUW03_clean,2336.54,0.0,2336.54
BUKYAJ_clean,0.0,615.922,615.922
BULBER_clean,1305.88,0.0,1305.88
BUPDOH_clean,2066.0,0.0,2066.0
BUPVEP_clean,1283.52,67.0988,1350.6188
BUQWER_clean,558.16,0.0,558.16
BURHUS_clean,0.0,306.485,306.485
BURJOO_clean,538.762,0.0,538.762
BURQIQ_clean,1619.09,0.0,1619.09
BUSGIG_clean,0.0,2.48383,2.48383
BUSGOM_clean,0.0,5.05226,5.05226
BUSNAF_clean,607.508,0.0,607.508
BUSQEM_clean,541.777,291.655,833.432
BUSQIQ_clean,639.435,0.0,639.435
BUSQUC_clean,0.0,150.067,150.067
BUSRUE_clean,1335.37,0.0,1335.37
BUSSEP_clean,0.0,619.584,619.584
BUSTAM_clean,0.0,630.96,630.96
BUVHEH_clean,1823.15,0.0,1823.15
BUVKUA_clean,0.0,4.79587,4.79587
BUVVIZ_clean,0.0,236.305,236.305
BUVVOF_clean,0.0,164.621,164.621
BUVWOF02_clean,644.93,0.0,644.93
BUVWOF03_clean,677.846,0.0,677.846
BUVXOG_clean,645.597,0.0,645.597
BUVYEX_clean,653.368,0.0,653.368
BUVYIB01_clean,1955.0,0.0,1955.0
BUVYIB_clean,1814.71,0.0,1814.71
BUWGAC_clean,693.256,0.0,693.256
BUWGEG_clean,1126.02,0.0,1126.02
BUWLUC_clean,0.0,703.659,703.659
BUWMAJ_clean,1114.39,49.1277,1163.5177
BUWMEN_clean,1186.91,38.3619,1225.2719000000002
BUWMIR_clean,1172.97,68.5641,1241.5341
BUXTOF_clean,0.0,483.445,483.445
BUXTUL_clean,951.141,0.397332,951.538332
BUYNAL_charged,745.367,0.0,745.367
CABDER_clean,0.0,67.8002,67.8002
CABJOH_clean,1352.34,0.0,1352.34
CABQEB_clean,0.0,0.0,0.0
CACBUG_clean,0.0,84.6328,84.6328
CACNOM_clean,1275.74,0.0,1275.74
CADPIH_clean,0.0,402.487,402.487
CADPII_clean,217.832,0.0,217.832
CADQAB_clean,2003.03,0.0,2003.03
CADQOP_clean,1946.63,0.0,1946.63
CADZIT_clean,0.0,86.7705,86.7705
CAFRUX_clean,0.0,272.098,272.098
CAGSAG_clean,1733.85,0.580378,1734.430378
CAGXIU_clean,783.314,0.0,783.314
CAHLEE_clean,0.0,4.93249,4.93249
CAHNEF_clean,0.0,104.484,104.484
CAHQAG_clean,0.0,0.0,0.0
CAHQOS_clean,0.0,586.131,586.131
CAHSOU_clean,0.0,66.7997,66.7997
CAHVAJ_clean,333.41,396.817,730.2270000000001
CAJBUN_clean,1073.98,0.0,1073.98
CAJHUS03_clean,0.0,0.0,0.0
CAJHUS04_clean,0.0,0.0,0.0
CAJHUS_clean,0.0,0.0,0.0
CAJLEH_clean,0.0,220.906,220.906
CAJQEL_clean,1876.3,0.0,1876.3
CAJQIP_clean,2061.34,0.0,2061.34
CAJVUG_charged,0.0,240.796,240.796
CAJWAN_charged,859.739,0.0,859.739
CAJWER_charged,768.631,0.0,768.631
CAJWIV_ion_b,0.0,906.625,906.625
CAKFEB01_clean,0.0,0.0,0.0
CAKFEB_clean,0.0,0.0,0.0
CAKFIF_clean,0.0,0.0,0.0
CAKXET_clean,0.0,96.3595,96.3595
CAKXIX_clean,0.0,97.8356,97.8356
CAKXOD_clean,0.0,89.2931,89.2931
CAKXUJ_clean,0.0,87.8025,87.8025
CAKYAQ_clean,0.0,86.7004,86.7004
CAKYEU_clean,0.0,83.0164,83.0164
CAKYIY_clean,0.0,81.0611,81.0611
CAMROA_clean,1232.02,0.0,1232.02
CANRIU_clean,1510.55,0.0,1510.55
CANROA_clean,1516.11,0.0,1516.11
CANRUG_clean,1483.88,0.0,1483.88
CANYIB_clean,1570.25,0.0,1570.25
CANZOH_clean,0.0,361.048,361.048
CAPLOX_clean,1954.97,0.0,1954.97
CAQCAZ_clean,1323.52,0.0,1323.52
CARGEI_clean,178.322,0.0,178.322
CASTEW_clean,1315.68,0.0,1315.68
CASWIE_clean,1857.66,0.0,1857.66
CATART03_clean,0.0,0.0,0.0
CAVMIW_clean,0.0,8.88592,8.88592
CAVMIX_clean,1337.03,0.0,1337.03
CAVMOD_clean,1186.32,0.0,1186.32
CAVNOE_clean,679.9,0.0,679.9
CAVRAU_clean,1698.91,0.0,1698.91
CAVREY_clean,1770.63,0.0,1770.63
CAVSOJ_clean,0.0,128.245,128.245
CAVSUP_clean,911.031,0.0,911.031
CAVTAW_clean,0.0,150.946,150.946
CAVVUS_clean,1454.35,0.0,1454.35
CAWBUY_clean,0.0,196.575,196.575
CAWDOU01_charged,0.0,37.6191,37.6191
CAWDOU02_clean,1369.06,0.0,1369.06
CAWDOU_charged,672.961,0.0,672.961
CAWGAJ_clean,0.0,571.728,571.728
CAWVIH_SL,671.984,0.0,671.984
CAWVIH_clean,652.857,0.0,652.857
CAWZUX_clean,0.0,202.4,202.4
CAXPEY_clean,0.0,0.0,0.0
CAXPIC_clean,0.0,0.0,0.0
CAXSUR_SL,1993.84,0.0,1993.84
CAXSUR_clean5b,1998.59,0.0,1998.59
CAXTAY_clean,1883.83,0.0,1883.83
CAXTEC_clean,1762.25,0.0,1762.25
CAXTUS_clean,1463.23,0.0,1463.23
CAXVII_clean,1578.33,0.0,1578.33
CAXVOO_clean,1589.66,0.0,1589.66
CAXVUU_clean,1622.06,0.0,1622.06
CAXWAB_clean,1520.32,0.0,1520.32
CAXWEF_clean,1599.21,0.0,1599.21
CAXWIJ_clean,1502.08,0.0,1502.08
CAXXAC_charged,0.0,422.764,422.764
CAXXEG_clean,0.0,977.466,977.466
CAXZOS_clean,1334.01,0.0,1334.01
CAYBAH01,393.51,0.0,393.51
CAYBAH,559.143,0.0,559.143
CAYCAI_clean,0.0,796.261,796.261
CAYCEL_charged,0.0,212.552,212.552
CAYDEN_clean,423.009,0.0,423.009
CAYDIR_clean,451.622,0.0,451.622
CAYDOX06_clean,490.731,0.0,490.731
CAYDUD_clean,470.478,0.0,470.478
CAYGIU,464.068,0.0,464.068
CAYKEU_clean,1266.4,0.0,1266.4
CAYMIZ_clean,750.607,0.0,750.607
CAYQAV_clean,1298.19,0.0,1298.19
CAYQIE_clean,2385.98,0.0,2385.98
CAYQOK_clean,2190.59,0.0,2190.59
CAYQUQ_clean,2080.3,0.0,2080.3
CAYSIE_clean,555.761,0.0,555.761
CAYSOK_clean,569.364,0.0,569.364
CAYSOL_clean,0.0,207.916,207.916
CAYYEG_clean,593.209,0.0,593.209
CAZFOA_clean,0.0,3.34921,3.34921
CAZGIT_clean,334.73,0.0,334.73
CAZGOZ_clean,0.0,1207.35,1207.35
CAZNEY_clean,1988.76,0.0,1988.76
CAZNIC_charged,883.89,0.0,883.89
CAZNOI_charged,2032.72,0.0,2032.72
CAZNUO_charged,1919.49,0.0,1919.49
CDLGLU01_clean,0.0,0.0,0.0
CDLGLU02_SL,0.0,0.0,0.0
CDLGLU02_clean,0.0,0.0,0.0
CDLGLU10_clean,0.0,0.0,0.0
CDLGLU11_clean,0.0,0.0,0.0
CDLGLU12_clean,0.0,0.0,0.0
CEBDOD_clean,723.712,0.0,723.712
CECVAI_clean,2481.22,0.0,2481.22
CECVIQ_clean,0.0,154.927,154.927
CECVOW_clean,0.0,174.228,174.228
CEDFIC_clean,1696.31,0.0,1696.31
CEDFOI_clean,1645.07,0.0,1645.07
CEDFUO_clean,1435.98,0.0,1435.98
CEFDAU_clean,0.0,148.193,148.193
CEFLEF_clean,0.0,413.428,413.428
CEGDUO_clean,486.193,0.0,486.193
CEGFAW_clean,0.0,485.727,485.727
CEGWER_clean,508.43,0.0,508.43
CEHKUW_clean,1947.82,0.0,1947.82
CEHLAD_clean,2015.78,0.0,2015.78
CEHPIP_clean,0.0,227.167,227.167
CEHTEP_clean,0.0,796.594,796.594
CEHWIX_clean,0.0,5.34853,5.34853
CEHWOD_clean,0.0,0.0,0.0
CEHZAR01_clean,0.0,0.0,0.0
CEHZAR_clean,0.0,0.0,0.0
CEJBEA_clean,636.502,0.0,636.502
CEJCAW_clean,1055.0,0.0,1055.0
CEJVET_clean,0.0,290.951,290.951
CEJZAU_clean,1193.39,0.0,1193.39
CEKHIL_clean,2622.42,0.0,2622.42
CEKROB_clean,0.0,352.368,352.368
CEKRUH_clean,0.0,344.863,344.863
CELKEL_clean,0.0,385.407,385.407
CELZEA_clean,1093.07,0.0,1093.07
CELZIE_SL,0.0,324.382,324.382
CELZIE_clean,0.0,450.994,450.994
CELZOK,0.0,498.308,498.308
CEMKOV_clean,1468.83,0.0,1468.83
CEMYUQ_clean,1427.53,0.0,1427.53
CENJIQ_clean,863.107,23.7655,886.8725
CENKAJ_clean,872.089,17.004,889.0930000000001
CENPUI_clean,864.106,0.0,864.106
CEQBUV_charged,285.44,0.0,285.44
CERMIV_clean,0.0,558.742,558.742
CESFIQ_clean,2200.28,0.0,2200.28
CESFOW_clean,2156.92,0.0,2156.92
CESYEF01_clean,0.0,0.0,0.0
CESYEF_clean,0.0,0.0,0.0
CETFOX_clean,1087.48,0.0,1087.48
CETFUD_clean,721.614,0.0,721.614
CETGOY_clean,1785.67,0.0,1785.67
CETHEQ_clean,1599.91,0.0,1599.91
CETJAN_clean_h,673.137,0.0,673.137
CETNUL_clean,0.0,370.3,370.3
CETVAA_clean,0.0,187.178,187.178
CEXHET_clean,0.0,810.053,810.053
CEXHOD_clean,1141.96,0.535426,1142.495426
CEXSEE_charged,963.048,0.0,963.048
CEYPUT01_clean,722.926,0.0,722.926
CEYPUT_clean,738.436,0.0,738.436
CEYWOU_clean,807.251,0.0,807.251
CEYYIQ_clean,1288.96,44.8506,1333.8106
CEZFIY_clean,0.0,555.701,555.701
CEZMUR,0.0,0.0,0.0
CEZMUR_charged,0.0,199.88,199.88
CEZNAY_clean,0.0,334.217,334.217
CICSOW01_clean,0.0,263.531,263.531
CICSOW02_clean,0.0,304.073,304.073
CICSOW_clean,0.0,241.327,241.327
CICYIX_clean,0.0,0.0,0.0
CIDKUX_clean,1563.03,0.0,1563.03
CIDLAE_clean,0.0,0.0,0.0
CIFDOM_clean,1489.49,0.0,1489.49
CIFDUS_clean,1467.58,0.0,1467.58
CIFGUV_clean,0.0,31.2354,31.2354
CIFJAE_clean,1315.36,0.0,1315.36
CIFLUA_clean,1799.54,0.0,1799.54
CIFMAH_clean,1932.02,0.0,1932.02
CIFMEL_clean,2681.74,0.0,2681.74
CIFMIP_clean,1688.74,0.0,1688.74
CIGDUT_clean,182.994,281.793,464.78700000000003
CIGFAB_clean,159.899,256.72,416.619
CIGFEF_clean,0.0,703.218,703.218
CIGYAU_clean,0.0,6.3786,6.3786
CIJBEE_clean,1194.69,0.0,1194.69
CIJVOH01_clean,2144.26,0.0,2144.26
CIJVOH_clean,1986.94,0.0,1986.94
CILDAD_clean,0.0,0.0,0.0
CILFIN_clean,1794.53,0.0,1794.53
CIMFOV_clean,0.0,273.024,273.024
CIMTAV_charged,798.516,0.0,798.516
CIMTEZ_charged,1110.72,0.0,1110.72
CIPCUB_clean,788.702,0.0,788.702
CIPLIX_clean,481.495,6.04799,487.54299000000003
CIPREZ_charged,0.0,123.113,123.113
CIPRID_charged,0.0,78.0867,78.0867
CIQYUX_clean,0.0,0.0,0.0
CISLUN_clean,1654.67,0.0,1654.67
CISMAT01_clean,0.0,103.386,103.386
CISMEY01_clean,0.0,0.0,0.0
CISMEY_clean,0.0,0.0,0.0
CISMIC_clean,0.0,0.0,0.0
CISXEJ_clean,725.328,75.3082,800.6361999999999
CITXUZ_clean,0.0,443.587,443.587
CITZIP_clean,1221.71,0.0,1221.71
CITZIP_manual,1192.28,0.0,1192.28
CIVTEH_clean,737.439,0.0,737.439
CIWRAC_clean,1589.72,0.0,1589.72
CIWREG_clean,1599.28,0.0,1599.28
CIWRIK_clean,1618.38,0.0,1618.38
CIWROQ_clean,1675.53,0.0,1675.53
CIWRUW_clean,1591.54,0.0,1591.54
CIWSAD_clean,1610.64,0.0449401,1610.6849401000002
CIWYUD_clean,1112.86,0.0,1112.86
CIWZEP_clean,397.414,197.78,595.194
CIWZIT_clean,414.705,200.845,615.55
CIXBUH_clean,1614.87,0.0,1614.87
CIXCAO_clean,1627.95,0.0,1627.95
CIXCOC_clean,123.915,0.0,123.915
CIYZUG_clean,0.0,37.3697,37.3697
CIZLEE_clean,0.0,0.0,0.0
CIZMIJ_clean,1845.2,0.0,1845.2
CIZPOS_clean,1719.86,0.0,1719.86
CIZTIP_clean,0.0,169.794,169.794
COBWEV_clean,283.409,7.01508,290.42408
COCMAJ_clean,2431.31,0.0,2431.31
COCMOY_clean,1959.96,0.0,1959.96
CODDAA_clean,0.0,0.0,0.0
CODFEH_clean,0.0,0.0,0.0
CODFUX_clean,0.0,796.409,796.409
CODGAE_clean,0.0,1127.22,1127.22
CODJUC_clean,0.0,0.0,0.0
CODKOX_clean,0.0,0.0,0.0
CODMUF_clean,0.0,462.935,462.935
CODNAM_clean,1066.74,0.0,1066.74
CODQOD_clean,0.0,0.0,0.0
CODQUJ_clean,0.0,0.0,0.0
CODROD_clean,0.0,439.798,439.798
CODRUJ_clean,0.0,444.248,444.248
CODSAR_clean,0.0,0.0,0.0
CODSOF_clean,0.0,91.4948,91.4948
CODSUL_clean,439.931,142.108,582.039
CODVAU_clean,599.962,114.428,714.39
COF-1,0.0,269.021,269.021
COF-300,1784.77,0.0,1784.77
COF-5,970.896,0.0,970.896
COGKEP_clean,0.0,1050.09,1050.09
COGNAO_clean,1460.53,0.0,1460.53
COGWEB_clean,1599.75,0.0,1599.75
COJGEO_clean,1743.69,0.0,1743.69
COJHIT_clean,1633.28,0.0,1633.28
COJMIZ_clean,1496.22,0.0,1496.22
COJMOF02_clean,1543.35,0.0,1543.35
COKFAK_clean,0.0,453.305,453.305
COKJIX_clean,0.0,148.035,148.035
COKJOD_clean,0.0,151.782,151.782
COKMEW_clean,1504.47,0.0,1504.47
COKMIA_clean,1511.52,0.0,1511.52
COKMOG_clean,1432.21,0.0,1432.21
COKMUM_clean,1511.61,0.0,1511.61
COKNAT_clean,1514.43,0.0,1514.43
COKPEZ_clean,1520.17,0.0,1520.17
COKPID_clean,1516.79,0.0,1516.79
COKPOJ_clean,1495.69,0.0,1495.69
COKPUP_clean,1511.66,0.0,1511.66
COKQAW_clean,1467.49,0.0,1467.49
COKQEA_clean,1516.57,0.0,1516.57
COKQIE_clean,1506.98,0.0,1506.98
COKQOK_clean,1499.74,0.0,1499.74
COKROL_clean,454.702,381.437,836.139
COLPEA_clean,0.0,0.0,0.0
COMDOY_clean,1206.92,0.0,1206.92
COMGUH_clean,0.0,136.788,136.788
COMZAH_clean,0.0,177.804,177.804
COMZIP_clean,0.0,303.421,303.421
COPXOV_clean,0.0,188.778,188.778
COQGAS_clean,934.592,0.0,934.592
COQHUN_clean,1270.91,0.0,1270.91
COQJAV_clean,0.0,332.6,332.6
COQJID_clean,839.752,0.0,839.752
COQJOJ_clean,1145.51,0.0,1145.51
COQJUP_clean,1022.07,0.0,1022.07
COQNIF_clean,1677.92,0.0,1677.92
COQTEJ_clean,2375.38,0.0,2375.38
CORZIU_clean,2074.04,0.0,2074.04
COSMII_clean,2224.95,0.0,2224.95
COSWEO_clean,0.0,87.6291,87.6291
COTVIS_clean,0.0,708.818,708.818
COTVOY_clean,1135.64,2.07302,1137.7130200000001
COTVUE_clean,1167.7,4.74046,1172.44046
COTXEQ_clean,614.094,32.4466,646.5406
COTXIU_clean,611.106,28.0539,639.1599
COTXOA_clean,594.042,28.5505,622.5925
COVJAA_clean,0.0,215.536,215.536
COVPAG_clean,783.532,0.0,783.532
COVYIX_clean,0.0,1.4181,1.4181
COWBEX_clean,411.396,0.0,411.396
COWDEZ_clean,1094.78,0.0,1094.78
COWMAD_clean,1853.31,0.0,1853.31
COWMEH_clean,1850.22,0.0,1850.22
COWMIL_clean,1850.61,0.0,1850.61
COWMOR_clean,1826.85,0.0,1826.85
COWMUX_clean,1861.43,0.0,1861.43
COWPOU_clean,803.948,0.0,803.948
COWRAJ_clean,0.0,558.182,558.182
COWREN_clean,0.0,363.224,363.224
COWRIR_clean,0.0,532.442,532.442
COWROX_clean,0.0,625.129,625.129
COWXOC_clean,0.0,540.843,540.843
COXCUP_clean,0.0,16.2458,16.2458
COXDIE_clean,858.44,0.0,858.44
COXHED_clean,2296.4,0.0,2296.4
COXHIH_clean,2287.37,0.0,2287.37
COXHON_clean,2288.88,0.0,2288.88
COXQUB_clean,0.0,7.07408,7.07408
COXXIX_clean,855.655,0.0,855.655
COYCEZ_clean,1332.82,0.0,1332.82
COYCID_clean,1711.46,0.0,1711.46
COYMIN_clean,1227.8,0.0,1227.8
COYTEQ_clean,0.0,86.3901,86.3901
COYTIU_clean,0.0,73.2632,73.2632
COYTOA_clean,0.0,54.0982,54.0982
COYTUG01_clean,0.0,363.35,363.35
COYTUG_clean,0.0,374.249,374.249
COYVAO01_clean,0.0,485.359,485.359
COYVAO_clean,0.0,489.839,489.839
COYVES01_clean,0.0,370.428,370.428
COYVES_clean,0.0,378.246,378.246
COZMUA_clean,2154.62,0.0,2154.62
CROFOUR-1-Ni,0.0,290.885,290.885
CSCNCA01_clean,0.0,972.439,972.439
CSMNOX_clean,0.0,0.0,0.0
CUBHOY_clean,1213.22,0.0,1213.22
CUBKUF_clean,0.0,58.4931,58.4931
CUCKIV_charged,459.764,184.864,644.628
CUCSAU_clean,833.526,0.0,833.526
CUCTAX_clean,181.108,0.0,181.108
CUFDUD_clean,2354.28,0.0,2354.28
CUFFAL_clean,2396.85,0.0,2396.85
CUFFEP_clean,2445.21,0.0,2445.21
CUFGIV_clean,2435.08,0.0,2435.08
CUFGOB_clean,0.0,44.8732,44.8732
CUFGUH_clean,0.0,40.7971,40.7971
CUFJUK_clean,0.0,0.0,0.0
CUFQUR_clean,836.127,0.0,836.127
CUGFAN01_clean,0.0,0.0,0.0
CUGFAN_clean,0.0,3.20883,3.20883
CUGFOB_clean,0.0,0.0,0.0
CUGFUH_clean,0.0,0.0,0.0
CUGLIB_clean,596.79,0.0,596.79
CUGLTM01_clean,0.0,0.0,0.0
CUGLTM02_clean,0.0,0.0,0.0
CUGLTM_clean,0.0,0.0,0.0
CUGVUW_clean,522.213,0.0,522.213
CUGVUX_clean,0.0,14.7961,14.7961
CUGYIO_clean,688.751,0.0,688.751
CUGYOU_clean,711.48,0.0,711.48
CUGYUA_clean,237.298,0.0,237.298
CUGZAH_clean,650.185,0.0,650.185
CUHLUO_clean,600.323,2.62114,602.94414
CUHPUR_clean,2003.03,0.0,2003.03
CUIMDZ01_clean_h,0.0,59.4625,59.4625
CUKVUA_clean,0.0,1.00019,1.00019
CUKXAJ_clean,0.0,427.697,427.697
CUKXIR_clean,352.184,342.988,695.172
CUKXOW_clean,707.587,0.0,707.587
CUKXUC_clean,723.2,0.0,723.2
CUKYAJ_clean,748.022,0.0,748.022
CUKZOY_clean,630.334,0.0,630.334
CUMDEU_clean,527.185,0.0,527.185
CUMDIY_clean,441.18,0.0,441.18
CUMDOE_clean,987.545,0.0,987.545
CUMDUK_clean,0.0,803.29,803.29
CUMJEB_clean,372.296,0.0,372.296
CUMKIG03_clean,0.0,128.249,128.249
CUMKIG_clean,0.0,139.543,139.543
CUMLUT_clean,1826.96,0.0,1826.96
CUMQOQ_clean,1464.07,0.0,1464.07
CUNFOH01_clean,1532.93,0.0,1532.93
CUNFOH_clean,1605.29,0.0,1605.29
