Structures,ASA_m2/cm3,NASA_m2/cm3,SA_m2/cm3
PIWSEV_clean,2037.9,0.0,2037.9
PIXHOV_clean,1018.28,0.0,1018.28
PIXPET_clean,967.471,0.0,967.471
PIYGUB_clean,0.0,999.716,999.716
PIYZAZ_clean,2722.69,0.0,2722.69
PIYZED01_clean,2700.97,0.0,2700.97
PIYZED02_clean,2701.59,0.0,2701.59
PIYZED03_clean,2696.38,0.0,2696.38
PIYZED_clean,2706.41,0.0,2706.41
PIZHEN_clean,0.0,438.3,438.3
PIZHOX_clean,1998.83,0.0,1998.83
PIZNOB_clean_h,2035.8,0.0,2035.8
PIZPAP_clean_h,1650.68,0.0,1650.68
PIZPET_clean,1639.73,0.0,1639.73
PIZPET_clean_h,1602.49,0.0,1602.49
PIZPIX02_clean,1621.37,0.0,1621.37
PIZPIX_clean_h,1647.75,0.0,1647.75
PIZPOD_clean,1580.46,0.0,1580.46
PIZPOD_clean_h,1585.0,0.0,1585.0
PIZQUM_clean,1154.89,0.0,1154.89
PIZRAT_clean,1139.25,0.0,1139.25
PIZRUN_clean,1130.68,0.0,1130.68
PIZSAU_clean,1140.16,0.0,1140.16
POBGAQ_clean,1893.35,0.0,1893.35
POBJIB_clean,960.476,0.0,960.476
POBMOJ01_clean,1717.99,0.0,1717.99
POBNEA_clean,1861.31,0.0,1861.31
POBYAH_charged,1121.14,0.0,1121.14
POCPAZ_clean,1659.36,2.80967,1662.16967
POCRAB_clean,860.676,0.0,860.676
PODVIP_clean,304.046,0.0,304.046
PODVUB_clean,0.0,304.838,304.838
PODXEN_clean,639.276,0.0,639.276
POFGUO_clean,1594.88,0.0,1594.88
POFSIN01_clean,2709.2,0.0,2709.2
POFSIN02_clean,2699.35,0.0,2699.35
POFSIN03_clean,2702.68,0.0,2702.68
POFSIN04_clean,2707.34,0.0,2707.34
POFSIN_clean,2690.21,0.0,2690.21
POHCOG_clean,1382.51,0.0,1382.51
POHLOP_clean,0.0,369.904,369.904
POHLUV_clean,0.0,341.813,341.813
POHMAC_clean,0.0,350.552,350.552
POHWIU_clean,1964.08,0.0,1964.08
POJNIM_clean,1529.54,0.0,1529.54
POJTOY01_clean,0.0,0.0,0.0
POJTUE_clean,0.0,0.0,0.0
POKGEC_clean,306.833,242.554,549.3870000000001
POKSAL_clean,701.406,0.0,701.406
POKSEP_clean,741.072,0.0,741.072
POKSIT_clean,737.646,0.0,737.646
POKSOZ_clean,781.98,0.0,781.98
POKSUF_clean,344.237,0.0,344.237
POKTAM_clean,374.12,0.0,374.12
POKTEQ_clean,363.759,0.0,363.759
POKTIU_clean,731.763,0.0,731.763
POKTOA_clean,393.071,0.0,393.071
POKTUG_clean,0.0,216.573,216.573
POKVAO_clean,728.724,0.0,728.724
POKVES_clean,333.101,0.0,333.101
POKVIW_clean,0.0,342.555,342.555
POKVOC_clean,0.0,365.254,365.254
POKVUI_clean,374.265,0.0,374.265
POKXIX_clean,0.0,0.0,0.0
POLBAT_clean,0.0,620.635,620.635
POLBEX_clean,1173.56,58.5274,1232.0874
POLBIB_clean,1830.76,0.0,1830.76
POLBOH_clean,1647.16,0.0,1647.16
POLBUN_clean,747.017,0.0,747.017
POLDOK_clean,523.106,29.9069,553.0129
POLDUQ_clean,549.747,16.1078,565.8548
POLNAG_clean,648.706,0.0,648.706
POLYEW_clean,757.563,0.0,757.563
POMMAH_clean,1481.31,211.516,1692.826
POMSER_clean,1354.47,0.0,1354.47
POMSOB_clean,1272.43,0.0,1272.43
PONPOX_clean,972.07,0.0,972.07
PONSOC_clean,1960.07,0.0,1960.07
POQKAI_clean,0.0,100.894,100.894
POQQES_clean,0.0,754.242,754.242
POQXAV_charged,0.0,21.8648,21.8648
PORGAE_clean,944.372,0.0,944.372
PORLAL_clean,1271.56,0.0,1271.56
PORLEP_clean,616.988,221.974,838.962
PORVID_clean,1518.44,0.0,1518.44
PORVUO_clean,1390.56,0.0,1390.56
POSFIO_clean,0.0,962.178,962.178
POSFOU_clean,0.0,446.807,446.807
POSGAH_clean,1799.89,0.0,1799.89
POSGEL_clean,0.0,325.879,325.879
POTNET_clean,1419.78,0.0,1419.78
POTREX_clean,2024.37,0.0,2024.37
POVXII_clean,0.0,264.278,264.278
POVZOR_clean,0.0,417.681,417.681
POVZUX_clean,0.0,418.988,418.988
POWBEK_clean,0.0,406.077,406.077
POWBIO_clean,0.0,429.053,429.053
POXHIU_clean,0.0,148.385,148.385
POXHOA_clean,0.0,147.572,147.572
POXHUG_clean,0.0,160.91,160.91
POYPAW_clean,1573.79,0.0,1573.79
POZKUL_clean,0.0,0.0,0.0
PRIMIN_clean,1249.82,0.0,1249.82
PUBROU_clean,2485.66,0.0,2485.66
PUBRUA_clean,1105.2,217.0,1322.2
PUBSAH_clean,2283.08,0.0,2283.08
PUBSEL_clean,2136.49,0.0,2136.49
PUBSIP_clean,2126.93,0.0,2126.93
PUBSOV_clean,1832.48,0.0,1832.48
PUCKUV_clean,817.62,0.0,817.62
PUDSIR01_clean,2223.92,0.0,2223.92
PUDSIR_clean,2228.12,0.0,2228.12
PUDSOX_clean,2224.16,0.0,2224.16
PUDSUD_clean,2225.95,0.0,2225.95
PUDXES01,476.423,0.0,476.423
PUFNUB_clean,0.0,325.074,325.074
PUFRIR_clean,1782.74,0.0,1782.74
PUFXIZ_clean,0.0,642.325,642.325
PUFXUL_clean,0.0,464.011,464.011
PUGFII_clean,1059.2,0.0,1059.2
PUGFOO_clean,0.0,1015.59,1015.59
PUGGOP_clean,2217.75,0.0,2217.75
PUGHAC_clean,0.0,995.562,995.562
PUGHIK_clean,0.0,1037.79,1037.79
PUGHUW_clean,0.0,786.746,786.746
PUGJEI_clean,0.0,1016.25,1016.25
PUGPEO_clean,1958.85,0.0,1958.85
PUGSER_clean,2434.15,0.0,2434.15
PUGSOB_clean,2193.9,0.0,2193.9
PUGSUH_clean,2346.03,0.0,2346.03
PUJJEL_clean,1388.52,0.0,1388.52
PUJQEQ_clean,2069.26,0.0,2069.26
PUKSUL_clean,2895.08,0.0,2895.08
PUKVAU_clean,1257.36,0.0,1257.36
PULDOQ_clean,0.0,732.146,732.146
PULHOT_clean,0.0,977.636,977.636
PULMIU_clean,1726.63,0.310445,1726.9404450000002
PUMDIM_clean,1489.78,0.0,1489.78
PUMGIP01_clean,390.082,512.919,903.001
PUMGIP_clean,440.584,539.611,980.1949999999999
PUMNIV_clean,1715.47,0.0,1715.47
PUMNOB_clean,1727.79,0.0,1727.79
PUMZAZ_clean,0.0,339.572,339.572
PUNCIL_clean,0.0,567.32,567.32
PUNDUY_clean,0.0,155.816,155.816
PUNFIO_clean,0.0,4.85094,4.85094
PUNSIB_clean,793.478,0.0,793.478
PUNSOH_clean,0.0,1105.59,1105.59
PUNSUN_charged,0.0,62.6046,62.6046
PUPHUE_clean,1110.34,0.0,1110.34
PUPJER_clean,2203.38,0.0,2203.38
PUPNAQ_clean,0.0,31.3744,31.3744
PUPXII01_clean,0.0,114.677,114.677
PUPXII_clean,0.0,108.153,108.153
PUPYAA_clean,0.0,673.095,673.095
PUQDOW_clean,590.612,0.0,590.612
PUQHEP_clean,0.0,309.508,309.508
PUQHIT_SL,0.0,217.626,217.626
PUQHIT_clean,0.0,217.626,217.626
PUQXUV_clean,249.005,328.91,577.915
PUQYAC_clean,245.715,337.264,582.979
PURJAO_clean,2205.14,0.0,2205.14
PURJES_clean,1466.02,0.0,1466.02
PURJIW_clean,1849.77,0.0,1849.77
PURNEX_clean,1249.26,0.0,1249.26
PURNIB_clean,567.753,0.0,567.753
PURQEZ_clean,246.1,62.0608,308.1608
PURQID_clean,0.0,730.389,730.389
PURRIE_clean,0.0,202.608,202.608
PURSOK_clean,986.224,0.0,986.224
PURTEC_charged,333.224,0.0,333.224
PUSDIR_clean,1259.29,0.0,1259.29
PUSDOX_clean,1357.04,8.81773,1365.85773
PUSJUK_clean,0.0,14.0977,14.0977
PUSRUR_clean,0.0,681.673,681.673
PUSSEC_clean,883.042,73.6825,956.7245
PUSXIL01_charged,1561.23,0.0,1561.23
PUSXIL_charged,2163.28,0.0,2163.28
PUTYAE_charged,861.854,0.0,861.854
PUTYEI_clean,2059.44,0.0,2059.44
PUVJOG_clean,1427.51,0.0,1427.51
PUVREF_clean,0.0,57.986,57.986
PUWCAL_clean,0.0,98.709,98.709
PUWCEP_charged,1738.86,0.0,1738.86
PUWCIT_clean,1978.52,0.0,1978.52
PUWCOZ_clean,0.0,497.916,497.916
PUWCUF_clean,1821.94,0.0,1821.94
PUWDAM_clean,2417.88,0.0,2417.88
PUWDEQ_charged,1557.72,0.0,1557.72
PUWDIU_clean,2089.38,0.0,2089.38
PUWDOA_clean,1910.87,0.0,1910.87
PUWVAG_clean,864.328,0.0,864.328
PUWXAH_clean,663.134,0.0,663.134
PUWYAI_clean,632.123,0.0,632.123
PUWZOX_clean,1372.84,0.0,1372.84
PUYHOI_clean,957.273,0.0,957.273
PUYZUF_clean,1551.77,0.0,1551.77
PUZJOL_clean,1176.02,0.0,1176.02
PUZKOM_clean,979.672,0.0,979.672
PUZKUS_clean,1400.54,0.0,1400.54
PUZLAZ_clean,2319.71,0.0,2319.71
PUZLOM_clean,2211.34,0.0,2211.34
PUZTOV_clean,1714.77,0.0,1714.77
PYDCUT_clean,1317.67,0.0,1317.67
QABKIQ_clean,1248.97,0.0,1248.97
QACRES_clean,0.0,584.666,584.666
QADBII_clean,515.08,0.0,515.08
QADKAH01_clean,0.0,651.926,651.926
QADKAH_clean,0.0,1144.87,1144.87
QADVUN_clean,0.0,159.435,159.435
QADWEA_clean,806.317,0.0,806.317
QADWEY_clean,977.084,0.0,977.084
QADWIE_clean,768.801,0.0,768.801
QADWOK_clean,774.414,0.0,774.414
QADWUQ_clean,761.521,0.0,761.521
QADXAX_clean,737.76,0.0,737.76
QAGDIO_clean,1954.45,0.0,1954.45
QAGQEW_clean,1248.15,402.336,1650.486
QAGTOH_clean,739.741,0.0,739.741
QAHMUJ_clean,708.214,0.0,708.214
QAHQOH_clean,2013.73,0.0,2013.73
QAJJOB01_clean,0.0,941.736,941.736
QAJJOB_clean,0.0,949.043,949.043
QAJJOD_clean,1785.54,0.0,1785.54
QAJJUH_clean,0.0,926.471,926.471
QAJKAO_clean,0.0,668.1,668.1
QAJKIV_clean,775.053,0.0,775.053
QAJMUM_clean,0.0,192.337,192.337
QAKFIU_clean,0.0,240.655,240.655
QALGUH_SL,1753.53,0.0,1753.53
QALGUH_clean,1899.99,0.0,1899.99
QALHAO_clean,1725.14,0.0,1725.14
QALHES_clean,1730.07,0.0,1730.07
QALNEW_clean,0.0,286.364,286.364
QALNIA_clean,0.0,464.458,464.458
QALWUV_clean,2283.75,0.0,2283.75
QAMHAQ_clean,1013.95,200.877,1214.827
QAMLEY_clean,2294.5,0.0,2294.5
QAMVEH01_clean,1855.88,0.0,1855.88
QAMVEH_clean,1848.43,0.0,1848.43
QAPPON_clean,0.0,684.254,684.254
QAPPUT_clean,0.0,510.444,510.444
QAPQAA_charged,0.0,72.4251,72.4251
QAPQEE_clean,990.712,0.0,990.712
QAQHOG_clean,581.503,0.0,581.503
QAQNOO_clean,1934.23,0.0,1934.23
QAQRUW01_clean,2003.38,0.0,2003.38
QAQRUW_clean,2003.38,0.0,2003.38
QAQSAD_clean,1131.82,20.7199,1152.5399
QARCET_clean,730.319,0.0,730.319
QARLON_clean,1763.12,0.0,1763.12
QARLUT_clean,1685.73,0.0,1685.73
QARMAA_clean,1658.17,0.0,1658.17
QARTAG_clean,0.0,192.123,192.123
QARTEK_clean,0.0,300.316,300.316
QASSUZ_clean,1094.47,10.0144,1104.4844
QASTUC_clean,0.0,859.436,859.436
QATDEU_clean,0.0,695.123,695.123
QATHIE_clean,0.0,744.82,744.82
QATHOK_clean,1190.03,0.0,1190.03
QATKII_clean,1287.59,0.0,1287.59
QATKOO_clean,1362.76,0.0,1362.76
QATLEE_clean,853.236,0.15324,853.38924
QATPOR_clean,479.196,0.0,479.196
QATPUX02_clean,722.287,0.0,722.287
QATPUX04_clean,575.596,0.0,575.596
QATPUX_clean,682.42,0.0,682.42
QATRAG_clean,0.0,451.251,451.251
QATVUE_clean,1117.01,0.0,1117.01
QAVBUL_clean,1435.46,0.0,1435.46
QAVDEW_clean,0.0,458.044,458.044
QAVPIO_clean,1165.56,0.0,1165.56
QAVPOU_clean,1158.25,65.5762,1223.8262
QAVWAN_clean,1221.1,0.0,1221.1
QAVYUJ_clean,0.0,19.2552,19.2552
QAVZAQ_clean,0.0,12.5019,12.5019
QAWDID_clean,2504.28,0.0,2504.28
QAWPIO_clean,1036.15,271.159,1307.3090000000002
QAWREM_clean,789.928,0.0,789.928
QAWRIQ_clean,756.327,0.0,756.327
QAWROW_clean,608.092,0.0,608.092
QAXQUB_clean,0.0,614.103,614.103
QAXROW_clean,0.0,668.295,668.295
QAYTEP_clean,0.0,1306.06,1306.06
QAYTOZ_charged,703.214,285.01,988.224
QEBGAH_clean,1196.24,0.0,1196.24
QEBGEL_clean,1458.16,0.0,1458.16
QEDZEG,804.628,0.0,804.628
QEFNAQ_clean,762.824,107.138,869.962
QEFNAQ_neutral,780.299,111.704,892.0029999999999
QEGHEP_clean,420.015,24.4953,444.5103
QEGNOH_clean,466.94,0.0,466.94
QEJYIP_clean,1212.43,0.0,1212.43
QEKLID01_clean,0.0,1026.04,1026.04
QEKLID_clean,0.0,968.371,968.371
QEKLUP_clean,0.0,133.529,133.529
QEPZOB_clean,1412.69,0.0,1412.69
QEPZUH_charged,2288.92,0.0,2288.92
QEQZUH_clean,1112.51,0.0,1112.51
QERCEV_clean,0.0,185.165,185.165
QERWAL_clean,1563.16,0.0,1563.16
QERZUI01_clean,568.614,0.0,568.614
QERZUI_clean,0.0,406.632,406.632
QESLIK_clean,0.0,338.465,338.465
QESLOQ_clean,1286.7,0.0,1286.7
QESRAI_clean,0.0,971.732,971.732
QESYOD_clean,992.347,1.30936,993.65636
QETCUO_clean,1692.34,0.0,1692.34
QETHUT_clean,1211.44,0.0,1211.44
QETQIP_clean,1437.43,0.0344094,1437.4644094
QETSOY_clean,0.0,119.443,119.443
QEVKOS_clean,696.884,0.0,696.884
QEWDON_clean,1057.24,69.4178,1126.6578
QEYWUN_clean,0.0,0.0,0.0
QEZLIS_clean,0.0,36.8506,36.8506
QEZYUR_clean,0.0,856.629,856.629
QEZZAY_clean,0.0,844.58,844.58
QEZZEC_clean,0.0,853.297,853.297
QEZZIF_clean,0.0,660.977,660.977
QEZZOL_clean,0.0,928.03,928.03
QIBTAW_charged,574.312,9.49816,583.81016
QIBTEA_charged,273.699,6.73554,280.43454
QIDDAI01_clean_h,0.0,959.859,959.859
QIDDAI02_clean,0.0,1056.13,1056.13
QIDDAI_clean_h,0.0,912.119,912.119
QIFLEY_clean,0.0,1071.45,1071.45
QIFLIC_clean,0.0,581.278,581.278
QIFLOI,0.0,865.719,865.719
QIFLUO_clean,1117.9,0.0,1117.9
QIGBIR_clean,2839.23,0.0,2839.23
QIHXIQ_clean,1780.63,0.0,1780.63
QIJLAW_clean,2499.66,0.0,2499.66
QIKYOA_clean,1647.65,0.0,1647.65
QINSUD01_clean,0.0,758.997,758.997
QINSUD_clean,0.0,872.507,872.507
QIPROY_clean,1032.17,883.984,1916.154
QIQTAN_clean,907.689,0.0,907.689
QIQVIX_clean,0.0,441.751,441.751
QIQZIB_clean,1927.64,0.0,1927.64
QIRBUQ_clean,0.0,586.057,586.057
QIRWAR_clean,1856.73,0.0,1856.73
QIRYAS_clean,1329.89,0.0,1329.89
QISJEJ_clean,0.0,93.6169,93.6169
QISKIN_clean,511.955,0.0,511.955
QISNAJ_clean,2827.76,0.0,2827.76
QISNEN_clean,2875.83,0.0,2875.83
QISNIR_clean,2955.09,0.0,2955.09
QISRIV_clean,0.0,186.607,186.607
QISVAQ_clean,0.0,769.948,769.948
QISVEU_clean,0.0,801.265,801.265
QITDEE_clean,0.0,354.301,354.301
QITDII_clean,0.0,272.194,272.194
QITDOO_clean,539.593,0.0,539.593
QITMOW_clean,0.0,45.9087,45.9087
QITMUC_clean,0.0,14.941,14.941
QITXAU_clean,1410.31,0.0,1410.31
QITYOI_clean,1186.96,0.0,1186.96
QITZIE_clean,0.0,457.304,457.304
QIVBUT_clean,0.0,164.977,164.977
QIVJAG_clean,2997.46,0.0,2997.46
QIVYUR_clean,743.06,0.0,743.06
QIVZEC_clean,0.0,690.529,690.529
QIWCOQ_clean,1783.75,0.0,1783.75
QIWDOQ_clean,0.0,23.5032,23.5032
QIWDOR_clean,617.426,0.0,617.426
QIWGOU_clean,234.547,251.766,486.313
QIWHEL_clean,1299.35,0.0931841,1299.4431840999998
QIWPET_clean,1563.05,0.0,1563.05
QIWQES_clean,2700.21,0.0,2700.21
QIXNES_clean,1623.48,0.0,1623.48
QIXNIW_clean,1601.12,0.0,1601.12
QIXSOG01_clean,2920.74,0.0,2920.74
QIXSOG_clean,2931.53,0.0,2931.53
QIYBUX_clean,0.0,458.463,458.463
QIYCAE_clean,0.0,550.22,550.22
QIYCEI_clean,0.0,398.457,398.457
QIYCIM_clean,0.0,413.984,413.984
QIYCOS_clean,0.0,521.038,521.038
QIYDAF_clean,1829.28,0.0,1829.28
QIYDEJ_clean,1892.32,0.0,1892.32
QIYQAR_clean,0.0,188.243,188.243
QIZLIW_clean,1546.03,0.0,1546.03
QOBGEV_clean,1574.55,0.0,1574.55
QOBPEE_clean,1089.53,0.0,1089.53
QOBWEJ01_clean,0.0,814.608,814.608
QOBWEJ_clean,0.0,787.708,787.708
QOBWIN01_clean,0.0,613.257,613.257
QOBWIN_clean,0.0,613.257,613.257
QOCBEQ,1333.71,16.4388,1350.1488
QOCBUH_clean,1104.66,0.0,1104.66
QOCRUW_clean,1514.78,0.0,1514.78
QOCSAD_clean,1475.52,0.0,1475.52
QOCSEH_clean,1462.81,0.0,1462.81
QODHUO01_clean,951.748,0.0,951.748
QODHUO02_clean,932.343,0.0,932.343
QODHUO03_clean,945.358,0.0,945.358
QODHUO04_clean,948.235,0.0,948.235
QODHUO05_clean,923.414,0.0,923.414
QODHUO06_clean,937.997,0.0,937.997
QODHUO07_clean,938.273,0.0,938.273
QODHUO08_clean,958.896,0.0,958.896
QODHUO09_clean,946.699,0.0,946.699
QODHUO10_clean,932.239,0.0,932.239
QODHUO11_clean,925.402,0.0,925.402
QODHUO12_clean,938.453,0.0,938.453
QODHUO13_clean,953.766,0.0,953.766
QODHUO_clean,945.624,0.0,945.624
QODPOQ_clean,947.136,0.0,947.136
QODQEH_clean,958.753,0.0,958.753
QODSUZ_clean,939.275,0.0,939.275
QOFBIY01_clean,932.71,0.0,932.71
QOFBIY02_clean,945.862,0.0,945.862
QOFBIY_clean,948.983,0.0,948.983
QOFCAR_clean,948.025,0.0,948.025
QOFCEV_clean,941.677,0.0,941.677
QOFCIZ_clean,942.514,0.0,942.514
QOFCOF_clean,956.988,0.0,956.988
QOFDAS_clean,956.997,0.0,956.997
QOFDEW_clean,952.149,0.0,952.149
QOFDIA01_clean,936.073,0.0,936.073
QOFDIA02_clean,931.631,0.0,931.631
QOFDIA03_clean,937.05,0.0,937.05
QOFDIA05_clean,944.185,0.0,944.185
QOFDIA06_clean,938.065,0.0,938.065
QOFDIA07_clean,937.82,0.0,937.82
QOFDIA08_clean,935.291,0.0,935.291
QOFDIA_clean,942.942,0.0,942.942
QOFDOG_clean,949.462,0.0,949.462
QOFKUT_clean,1143.44,0.0,1143.44
QOFLAA_clean,2372.6,0.0,2372.6
QOFPAE_clean,2164.28,0.0,2164.28
QOGGID_clean,1020.04,0.0,1020.04
QOGREK_clean,0.0,171.851,171.851
QOGZET_clean,0.0,638.867,638.867
QOHTOX_clean,0.0,497.818,497.818
QOHTUD_clean,975.89,0.0,975.89
QOHYET_clean,1198.5,0.0,1198.5
QOJKAB_clean,2265.76,0.0,2265.76
QOJTUE_clean,1467.75,0.0,1467.75
QOJVAM_clean,1541.23,0.0,1541.23
QOJYEV_clean,0.0,128.96,128.96
QOKCID_clean,372.684,0.0,372.684
QOKKAE_clean,1221.11,1.0704,1222.1804
QOLVET_clean,720.946,0.0,720.946
QOMDUS_clean,1290.65,0.0,1290.65
QOMFAA_clean,1374.71,0.0,1374.71
QOMFEE_clean,2098.87,0.374146,2099.244146
QOMRUH_clean,2251.22,0.0,2251.22
QOMSAO_clean,2320.4,0.0,2320.4
QOMSES_clean,2150.35,0.0,2150.35
QOMTET_clean,1160.53,0.0,1160.53
QONKUB_clean,2348.83,0.0,2348.83
QONLAI_clean,2172.74,0.0,2172.74
QONLEM_clean,2350.23,0.0,2350.23
QONLIQ_clean,2268.68,0.0,2268.68
QONQAM_clean,1734.2,0.0,1734.2
QONQEQ_clean,1678.51,0.0,1678.51
QONQEQ_manual,1623.47,0.0,1623.47
QOPCEE_clean,634.062,0.0,634.062
QOPCII_charged,0.0,0.0,0.0
QOPDAA_clean,1301.64,0.0,1301.64
QOPDEE_clean,1128.58,0.0,1128.58
QOPHEI_clean,0.0,8.54259,8.54259
QOPPES_clean,1994.61,0.0,1994.61
QOPPOC_clean,610.712,0.0,610.712
QOPZIF_clean,1833.26,0.0,1833.26
QOQDAD_clean,0.0,590.911,590.911
QOQWOK01_clean,1487.67,0.0,1487.67
QOQWOK_clean,1449.69,0.0,1449.69
QOSJEP_clean,1523.97,0.0,1523.97
QOSJIT_clean,1981.42,0.0,1981.42
QOSJOZ_clean,1986.42,0.0,1986.42
QOSJUF_clean,1602.46,0.0,1602.46
QOSKAM_clean,1700.02,0.0,1700.02
QOSXAY_clean,1312.48,0.0,1312.48
QOTHOY_clean,1071.42,0.0,1071.42
QOTWON_clean,0.0,590.562,590.562
QOTZEG_clean,1574.74,0.0,1574.74
QOVDAH_clean,1398.45,0.0,1398.45
QOVDEL_clean,1405.07,0.0,1405.07
QOVGOY01_clean,1326.78,0.0,1326.78
QOVGOY_clean,1327.88,0.0,1327.88
QOVSOL_clean,1180.43,0.0,1180.43
QOVSUR_clean,0.0,757.773,757.773
QOVWOO01_clean,0.0,0.0,0.0
QOVWOO_SL,0.0,0.0,0.0
QOVWOO_clean,0.0,0.0,0.0
QOVWOP_clean,0.0,76.4018,76.4018
QOWLEU_clean_h,1318.71,0.0,1318.71
QOWQUO_clean,2058.11,0.0,2058.11
QOWQUO_manual,2133.92,0.0,2133.92
QOWRAV02_clean,2147.89,0.0,2147.89
QOWRAV03_clean,2148.53,0.0,2148.53
QOWRAV04_clean,2149.32,0.0,2149.32
QOWRAV05_clean,2149.3,0.0,2149.3
QOWRAV06_clean,2153.27,0.0,2153.27
QOWRAV07_clean,2153.15,0.0,2153.15
QOWRAV08_clean,2154.63,0.0,2154.63
QOWRAV09_clean,2157.63,0.0,2157.63
QOWRAV10_clean,2156.69,0.0,2156.69
QOWRAV11_clean,2157.49,0.0,2157.49
QOWRAV12_clean,2159.54,0.0,2159.54
QOXFIU_clean,817.763,321.713,1139.476
QOXNIB_clean,524.479,0.0,524.479
QOYLOG_clean,1141.99,0.0,1141.99
QOZDOY_clean,1096.96,0.0,1096.96
QOZFUG_charged,1605.1,0.0924759,1605.1924758999999
QOZGAP_clean,1210.01,0.0,1210.01
QOZPEC_clean,1639.3,0.0,1639.3
QOZPIG_clean,1342.86,0.0,1342.86
QOZPOM_clean,809.463,503.065,1312.528
QOZWAF_clean,1826.4,55.1453,1881.5453
QQQGTA01_clean,0.0,531.101,531.101
QQQGTA02_clean,0.0,519.909,519.909
QQQGTA03_clean,0.0,592.852,592.852
QUBWIU_clean,1818.4,0.0,1818.4
QUBZAP_clean,884.393,36.1929,920.5859
QUBZIX_clean,2557.64,0.0,2557.64
QUDGED_clean,2473.11,0.0,2473.11
QUDJIJ_clean,1866.39,0.0,1866.39
QUDJOP_clean,1824.72,0.0,1824.72
QUFFED_clean,0.0,6.79442,6.79442
QUFGED_clean,1100.74,9.67734,1110.41734
QUFGIH_clean,0.0,961.496,961.496
QUFKIN_clean,0.0,628.41,628.41
QUFTAM_clean,805.751,0.0,805.751
QUFXIZ_clean,373.035,0.0,373.035
QUGBUQ_clean,0.0,45.3425,45.3425
QUGNOV_clean,0.0,5.68694,5.68694
QUGPAJ_charged,925.436,0.0,925.436
QUGZEZ_clean,900.386,0.0,900.386
QUHMOX_clean,0.0,343.724,343.724
QUHYIB01_clean,0.0,480.974,480.974
QUJFUX_clean,0.0,389.828,389.828
QUJJUC_clean,2666.92,0.742738,2667.662738
QUJKOX_clean,1273.85,0.0,1273.85
QUJWEZ_clean,2201.2,0.0,2201.2
QUKQAQ_clean,0.0,251.676,251.676
QUKYOL_clean,0.0,457.636,457.636
QUKYUR_clean,0.0,338.018,338.018
QULKIS_charged,0.0,282.001,282.001
QULLEP_clean,436.623,0.787058,437.410058
QULMIU_clean,1060.02,0.0,1060.02
QULMOA_clean,0.0,843.758,843.758
QUMFUB_clean,1471.57,0.0,1471.57
QUMJEP_clean,0.0,334.741,334.741
QUMYUT_clean,0.0,240.845,240.845
QUNMUI_clean,1155.43,0.0,1155.43
QUNVIG_clean,1933.18,0.0,1933.18
QUNWAZ_clean,1455.5,0.0,1455.5
QUPDEL01_clean,857.759,0.0,857.759
QUPDEL_clean,932.092,0.0,932.092
QUPHIT_clean,0.0,527.795,527.795
QUPHUF_clean,604.484,0.0,604.484
QUPJAN_clean,593.871,189.338,783.209
QUPZAC_clean,0.0,144.87,144.87
QUPZIK_clean,0.0,91.4836,91.4836
QUQBAH_clean,1812.31,0.0,1812.31
QUQFIS_clean,2469.06,0.0,2469.06
QUQFOY_clean,2453.39,0.0,2453.39
QUQGAL,0.0,0.0,0.0
QUQGAL_clean,1374.73,0.0,1374.73
QUQGEP_neutral,220.796,0.0,220.796
QUQHAM_clean,213.082,0.0,213.082
QUQHEQ_clean,0.0,0.0,0.0
QUQMOG_clean,1113.44,0.0,1113.44
QUQPIC_clean,2374.9,0.0,2374.9
QUQPOI_SL,2160.65,0.0,2160.65
QUQPOI_clean,2216.47,0.0,2216.47
QUQPUO_clean,0.0,635.255,635.255
QUQQOJ_clean,634.085,0.0,634.085
QUQWOQ_clean,2229.55,0.0,2229.55
QUQWUW_clean,1800.39,0.0,1800.39
QUQYUY_clean,1294.79,0.0,1294.79
QUQZOS_clean,660.364,0.0,660.364
QURNOI_clean,0.0,1489.32,1489.32
QURPIE_clean,1836.57,0.0,1836.57
QURPOK_clean,0.0,1465.44,1465.44
QURSEC_clean,1453.4,0.0,1453.4
QUSBEM_charged,0.0,119.816,119.816
QUSBIP_clean,2436.49,0.0,2436.49
QUSBIQ_charged,1556.53,0.0,1556.53
QUSCAJ_clean,1345.99,0.0,1345.99
QUSCEN_clean,1136.15,0.0,1136.15
QUSFEP_charged,0.0,288.014,288.014
QUSQIG_clean,958.934,0.0,958.934
QUSRIH_clean,1169.15,0.0,1169.15
QUSRON_clean,0.0,675.119,675.119
QUSRUT_clean,1071.57,0.0,1071.57
QUSSAA_clean,237.036,6.0238,243.0598
QUSSII_clean,1015.21,0.0,1015.21
QUSSOO_clean,217.913,56.3354,274.2484
QUTDAM_clean,2346.18,0.0,2346.18
QUTTII01_clean,1603.55,0.0,1603.55
QUTTII_clean,1561.69,0.0,1561.69
QUTVIM01_clean,0.0,514.463,514.463
QUTVIM_clean,0.0,865.631,865.631
QUVDOB_clean,0.0,308.573,308.573
QUVDUH_clean,0.0,280.298,280.298
QUVFAP_clean,0.0,315.214,315.214
QUVFET_clean,267.267,0.0,267.267
QUWYEO_clean,428.247,0.0,428.247
QUXQUX_clean,472.56,0.0,472.56
QUXRAE_clean,480.189,0.0,480.189
QUXREI_clean,476.418,0.0,476.418
QUXRIM_clean,518.65,0.0,518.65
QUXROS_clean,472.825,0.0,472.825
QUXRUY_clean,437.397,0.0,437.397
