Structures,oms_count
VERZEZ_clean,0
VERZID_clean,0
VERZOJ_clean,0
VERZUP_clean,0
VESBAY_clean,0
VETTOE_clean,0
VETTUK_clean,0
VETVAS_clean5b,0
VETVAS_manual,0
VEWKUF_clean,0
VEWLAM_clean,2
VEWXAY_clean,8
VEXTUO_clean,0
VEXTUO_manual,0
VEXVAW_clean,0
VEXYON_charged,0
VEYREX_clean,0
VEYREY_clean,24
VEYVEC_clean,8
VEYWED_clean,48
VEZMIY_clean,18
VEZMOE_clean,18
VEZQAT_clean,0
VEZQEX_clean,0
VEZWEE_clean,8
VICDOC_clean,0
VICLAW_clean,16
VICSIL_clean,0
VICYOX_clean,0
VICYUD_clean,4
VIDJID_clean,6
VIDVUB_clean,4
VIDWAI_clean,0
VIDWIQ_clean,8
VIDXOX_clean,2
VIFBOD_clean,2
VIFBUJ_clean,4
VIGDIY_clean,21
VIGNOQ_clean,14
VIGRIO_clean,4
VIJNIN_clean,0
VILXOE_clean,4
VIMRAM_clean,16
VINHEH_charged,0
VINHIL_clean,0
VINHOR_clean,0
VIPXUO_clean,4
VIPYOK_clean,4
VIPZAX_clean,4
VIQFIL_clean,0
VIQQUJ_clean,8
VIRKIQ_clean,4
VIRPOC_clean,24
VIRQAO_clean,4
VIRQES_clean,2
VIRVEY_clean,8
VIRXIF_clean,0
VISTOG_clean,4
VISTUM_clean,0
VITKUG_charged,0
VITYOO_clean,0
VITYUU_clean,0
VITZAB_clean,0
VITZEF_clean,0
VITZIJ_clean,0
VIVLAP_clean,0
VIVXOP_clean,0
VIWHUG_clean,4
VIWKIX_clean,16
VIWKOD_clean,16
VIWLAQ_clean,16
VIWLEU_clean,16
VIWLIY_clean,16
VIWLOE_clean,16
VIWMAR_clean,16
VIWMEV_clean,16
VIWMIZ_clean,16
VIWMOF_clean,16
VIWZOR_clean,0
VIXCUB_clean,12
VIXGAM01_clean,0
VIXGAM_clean,0
VIXGEQ_clean,0
VIXPUP01_clean,24
VIXPUP_clean,24
VIXTUT_clean,0
VIXVUV_clean,0
VIXZUZ_clean,3
VIYMAT_clean,0
VIYSON_clean,0
VIYSUT_clean,0
VIYTAA_clean,0
VIYVIK_clean,0
VIYZIO01_clean,0
VIYZIO_clean,0
VIZMUO_clean,0
VIZQEC_clean,8
VIZRIH_clean,0
VIZSOO_clean,0
VIZTIJ_clean,0
VOBGAW_clean,8
VOBGEA_clean,8
VOBKAA_clean,4
VOBQEK_clean,2
VOBRUB_clean,0
VOCCOH_clean,4
VOCKUT_clean,0
VOCNOQ_clean,0
VOCPEK_clean,8
VOCQAF_clean,0
VOCQEJ_clean,0
VOCXUH_clean,0
VODPOU_clean,8
VODQIP_clean,0
VODSEM_clean,0
VOFFED_clean,12
VOGPEO_clean,24
VOGTIV_clean_h,6
VOHQEO_clean,0
VOHQIS_clean,0
VOJGOS_clean,0
VOKJIQ_clean,0
VOLPET_clean,2
VOLQOD_clean,0
VOMMAN_clean,0
VONBIK_clean,0
VONBUW_clean,4
VONCIM_clean,4
VONCOS_clean,4
VONDEJ_clean,0
VONDIN_clean,0
VONDOT_clean,0
VONROH_clean,0
VONRUN_clean,0
VONSAU_clean,0
VONSEY_clean,0
VOPCEK_clean,0
VOPCIO_clean,0
VOPHUF_clean,0
VOPPAT_clean,0
VOQWUV_clean,0
VOQXIK_clean,16
VORBUA_clean,0
VOSTUU_clean,4
VOSVAC_clean,0
VOSVEG_clean,0
VOSWIL_clean,8
VOTKEW_clean,4
VOTMAS_clean,0
VOVKUO_clean,24
VOVLAV_clean,12
VOVQEE_clean,7
VOXKIE_clean,0
VOXQOQ_clean,8
VOXTUZ_clean,0
VOXVAH_clean,0
VOXVEL_clean,0
VOXYUE_clean,0
VOYLUS_clean,0
VOYWUB_clean_h,0
VOYWUB_clean,0
VOZVAJ01_clean,0
VOZVEN01_clean,0
VOZVIR01_clean,0
VUCCON_clean,0
VUCCUT_clean,0
VUCDAA_clean,0
VUCDEE_clean,0
VUCTOE_clean,2
VUCTUK_clean,2
VUDQOB_clean,0
VUDXID_clean,6
VUFBEE_clean,4
VUGWUR_clean,0
VUGXAY_clean,0
VUGXEC_clean,0
VUGXIG_clean,0
VUGXOM_clean,0
VUGXUS_clean,0
VUGYAZ_clean,0
VUGYED_clean,0
VUGYIH_clean,0
VUHGAH_clean,4
VUHJAK_clean,0
VUHMOC_clean,0
VUHMUI_clean,0
VUHNAP_clean,0
VUHNET_clean,0
VUHNIX_clean,0
VUHNUJ_clean,0
VUHPAR_clean,0
VUHPOF_clean,0
VUHPUL_clean,0
VUJBEI_clean,24
VUJBIM_clean,24
VUKHOZ_clean,16
VUKJOC_clean,0
VUKJUI_clean,0
VUKROK_clean,0
VUKRUQ_clean,0
VUKSAX_clean,0
VUKSIF_clean,0
VUKSOL_clean,0
VUKTAY_clean,0
VUKTEC_clean,0
VUKTIG_clean,0
VUKTOM_clean,0
VUKTUS_clean,0
VUKYOR_clean,0
VUKYUX_clean,4
VULFIT_clean,4
VULFOZ_clean,0
VULKIX_clean,4
VULKOD_clean,8
VUMBIQ_clean,16
VUMBOW_clean,0
VUMCEM_clean,0
VUMCIQ_clean,0
VUMYUZ_clean,44
VUNCAJ_clean,4
VUNCEM01_clean,4
VUNCEM_clean,4
VUNHAN_clean,12
VUNHAO_clean,8
VUNNEZ_clean,8
VUNXUY_clean,48
VUNYUZ_clean,48
VUPDOB_clean,4
VUPFAP_clean,4
VUPFET_clean,4
VUPFIX_clean,2
VUQJUN01_clean,4
VUQJUN_clean,4
VUQKAU01_clean,4
VUQKAU02_clean,4
VUQKAU_clean,4
VUQKOI_clean,2
VUQKUO_clean,0
VUQLEZ_charged,0
VURLIF_clean,0
VURNED01_clean,0
VURNED02_clean,0
VURNED03_clean,0
VURNED04_clean,0
VURNED_clean,0
VURYIR_clean,0
VURYOX_clean,4
VUSJUP_clean,0
VUSKAW_clean,0
VUSKEA_clean,0
VUSQIK_charged,0
VUTVAJ_clean,0
VUVZAP_clean,0
VUWPIN_clean,72
VUWROW_clean,0
VUWRUC_clean,0
VUWSAJ_clean,0
VUZNOV_clean,0
VUZVER_clean,4
WABTOK_clean,2
WABVIF01_clean,2
WABVIF02_clean,2
WABVIF03_clean,2
WABVIF04_clean,2
WABVIF_clean,2
WABVOL_clean,24
WABVUR_clean,18
WABWAY_clean,18
WABWEC_clean,12
WACKOB_clean,2
WACLEU_clean,4
WAFKAQ_clean,0
WAFKEU05_clean,0
WAFKEU06_clean,0
WAFKEU07_clean,0
WAFKIY_clean,0
WAGDAL_clean,16
WAGLEY_clean,1
WAGPOM_clean,4
WAGYUA_clean,0
WAGZEL_clean,0
WAHDIT_clean,0
WAHFUJ01_clean,4
WAHGIY_clean,0
WAHKUO_clean,9
WAHMEY01_clean_h,6
WAHMEY_clean,6
WAHMUP_clean,2
WAHNEB_clean,6
WAHNIF_clean,3
WAHNOL_clean,6
WAHNUQ_charged,2
WAHREE_clean,0
WAHROP_clean,2
WAJGIY_clean,0
WAJHIA_clean,0
WAJHOG_clean,8
WAJHOG,0
WAJJAU,0
WAJLEA_charged,0
WAKSOT_clean,4
WAKTOS_clean,0
WALBOC01_clean,0
WALBOC02_clean,0
WALBOC_clean,0
WALCET_clean,0
WALCIX,0
WALKAY_clean,4
WALMOO_clean,0
WAMREJ_clean,8
WAMRIN01_clean,8
WAMRIN02_clean,4
WAMRIN_clean,4
WANBIY_clean,84
WANBOE_clean,58
WANHAX_clean,18
WANHEB_clean,18
WANHIF_clean,18
WANHOL_clean,18
WANHUR_clean,18
WANJIF_clean,4
WANKOO_clean,18
WANNEH_clean,0
WANNIL_clean,0
WANRIM01_clean,0
WANRIM_clean,0
WAPSUE_clean,40
WAPTAL_clean,40
WAPTEP_clean,40
WAPTIT_clean,40
WAQDOJ_charged,0
WAQFAX_clean,16
WAQFAY_clean,0
WAQFIG_clean,2
WAQKUX_clean,24
WAQQUB_clean,1
WAQTEQ_clean,18
WARFAY01_clean,0
WARFAY02_clean,0
WARFAY03_clean,0
WARFAY04_clean,0
WARFAY05_clean,0
WARFAY06_clean,0
WARFAZ_clean,8
WARFIG_clean,0
WARJAC_clean,6
WARWOC_clean,4
WARXUL_clean,24
WASMIP01_clean,0
WASMIP_clean,0
WASMUB01_clean,0
WASMUB02_clean,0
WASMUB_clean,0
WASNIO_clean,4
WASNOU_clean,4
WASPAK_clean,0
WASQEP_clean,0
WASQIT_clean,0
WASTUG_clean,24
WASVES_clean,32
WATPIT_clean,2
WAVQAN_clean,4
WAVQER_clean,4
WAVQIV_ion_b,0
WAVQOB_clean,8
WAVQUF_clean,0
WAVQUH_clean,0
WAVRAO_clean,6
WAVREQ_clean,0
WAVWEW_clean,0
WAWGOQ_clean,4
WAXHUB_clean,4
WAXJAJ01_clean,0
WAXJAJ_clean,0
WAYKAK_clean,0
WAYMAM_clean,1
WAYMEQ_clean_h,0
WAYMEQ_clean,0
WAYMEQ_SL,0
WAYMIU_clean,0
WAYMIU_manual,0
WAYMOA_clean,0
WAYMOA_manual,0
WAZCUX_clean,4
WAZQIZ_clean,2
WAZQUL_clean,4
WAZRAS_clean,4
WEBKIX_charged,0
WEBKIZ_clean,0
WEBKOD_clean,0
WEBKOF_clean,0
WEBLAQ_charged,0
WEBQIF_clean,0
WEBQOL_clean,0
WEBREC_clean,0
WEBROK01_clean,0
WEBROK_clean,0
WEBZEK_charged,0
WECBAJ_clean,0
WECBEN_clean,0
WECBOX_clean,0
WECFAN01_clean,4
WECFAN_clean,4
WECJAR_clean,0
WECJIZ_clean,0
WECSAZ01_clean,0
WECSAZ_clean,0
WEDQED_clean,4
WEDWUZ_clean,2
WEDXAG_clean,2
WEDXEK_clean,2
WEFCAN_clean,0
WEFDAO_clean,0
WEFDIW_clean,0
WEFXEM_clean,0
WEFXIQ_clean,0
WEFZIS_clean,0
WEGDIX_charged,0
WEGFUL_clean,0
WEGGAS_clean,0
WEGJUP_clean,0
WEHHEY_clean,16
WEHHIC_clean,16
WEHHOI_clean,16
WEHHUO_clean,16
WEHJAW_clean,16
WEHJEA_clean,24
WEHJIE_clean,32
WEHJOK_clean,28
WEHNAA_clean,0
WEHNAA_SL_part,0
WEHPIJ_charged,0
WEHPOP_charged,0
WEHQAC_charged,0
WEHQEG_charged,0
WEHRIL_charged,0
WEJSAH_clean,0
WEJWAL_clean,0
WELTOX_clean,0
WELTUD_charged,0
WEMBUN_clean,0
WEMCAU_clean,0
WEMCEY_clean,0
WEMCIC_clean,0
WEMCOI_clean,0
WEMCUO_clean,0
WEMDAV_clean,0
WEMDID_clean,0
WEMDOJ_clean,0
WEMDUP_clean,0
WEMFAX_clean,0
WEMFEB_clean,0
WEMFIF_clean,0
WEMFOL_clean,0
WEMGAY,0
WEMHED_clean,0
WEMJII_charged,0
WEMNAF_clean,0
WEMNEJ_clean,12
WEMXIX,12
WEMYEU_clean,4
WENDIE_clean,2
WENKEH_clean,0
WENKIL_clean5b,0
WENKIL_manual,0
WENKOR_clean,0
WENKUX_clean5b,0
WENKUX_manual,0
WENLAE_clean5b,0
WENLAE_manual,0
WENLEI_clean,0
WENSIS_clean,0
WERHIK_clean,0
WERKUZ_clean,4
WESNIS_clean,1
WESYAV_clean,2
WETPES_clean,12
WEVQIX_clean,6
WEVQOD01_clean,6
WEVQOD_clean,6
WEVQUJ_clean,6
WEVRUK_clean,6
WEVZUT_clean,0
WEWGAH_clean,0
WEWTOI_clean,4
WEXNIW_clean,2
WEXQOF01_clean,0
WEXQUL_clean,0
WEXSEZ_clean,0
WEXTAV_clean,8
WEYMIY_clean,4
WEYQAU01_clean,0
WEYQAU02_clean,0
WEYQAU03_clean,0
WEYQAU04_clean,0
WEYQAU05_clean,0
WEYQAU06_clean,0
WEYQAU07_clean,0
WEYQAU08_clean,0
WEYQAU09_clean,0
WEYQAU10_clean,0
WEYQAU12_clean,0
WEYQAU13_clean,0
WEYQAU14_clean,0
WEYQAU15_clean,0
WEYQAU16_clean,0
WEZCIO_clean,6
WIBDAO_clean,0
WICGEV_clean,0
WICQIJ_clean,8
WICQOP_clean,8
WIDQEG_clean,0
WIDTAF_clean,0
WIDZOA_clean,0
WIDZUG_clean,0
WIFBAQ_clean,0
WIFGOJ_clean,0
WIFGUP_clean,0
WIHCUM_clean,0
WIHDUN_clean,4
WIHSEN_clean,0
WIHSUD_clean,0
WIHTAK_clean,0
WIHTEO_clean,0
WIHTIS_clean,0
WIHVAL_clean,0
WIHVEP_clean,0
WIHWAN_clean,0
WIJDAV_clean,0
WIJDID_clean,4
WIJXAQ_clean,0
WIJXEU_clean,8
WIJXIY_clean,8
WIKGII_clean,8
WIKLOT_clean,8
WIKNOU_clean,0
WIKXAQ_clean,0
WIKXUJ_charged,0
WIKYAQ_clean,0
WILDUR_clean,0
WILFAZ_clean,0
WILGEE_charged,16
WILGII_clean,4
WILGOO_clean,10
WILGUV_clean,4
WILHIK_clean,0
WILNEL01_clean,0
WILNEL02_clean,0
WILNEL_clean,0
WILRAK_clean,6
WILREO_clean,6
WILRIS_clean,4
WIMWEW_clean,1
WIMWIA_clean,0
WINCEC_clean,4
WIPDEF_clean,0
WIPLOY_clean,0
WIPZEC_clean,0
WIRMOB_clean,2
WIRMUH_clean,8
WIRNAO_clean,8
WISKOA_clean,0
WISTID_clean,2
WISVEB_clean,4
WITJOA_clean,4
WITJUG_clean,8
WIVFIS_clean,16
WIVKOD_clean,5
WIVRAW02_clean,4
WIVRIE_clean,16
WIVVII_clean,16
WIWHUG_clean,4
WIWKIX_clean,0
WIWQOI_clean,0
WIWQUO_clean,0
WIXRUQ_clean,2
WIYFAM_clean,0
WIYMOG_charged,0
WIYWAE_clean,0
WIYWEI_clean,0
WIYWOS_clean,0
WIYWUY_clean,0
WIYZOU_clean,10
WIZDAL_clean,6
WIZDEP_clean,6
WIZKOH_clean,0
WIZMAV02_auto,0
WOBBOG_clean,0
WOBCAT_clean,0
WOBCIB_clean,0
WOBFOK_clean,0
WOBHEB01_clean,6
WOBHEB_clean,6
WOBHIF01_clean,6
WOBHIF02_clean,6
WOBHIF_clean,6
WOBHOL_clean,6
WOBHOM_clean,4
WOBQEL_clean,4
WOCGIG_clean,0
WOCJII_charged,0
WOCVUG01_clean,0
WOCVUG_clean,0
WOCWAN_clean,0
WODFOL_clean,0
WODPUC_clean,0
WODQUD_clean,0
WODRAK_clean,0
WODREO_clean,4
WODROY_clean,0
WODVOB_clean,4
WODWUJ_clean,0
WODXAQ_clean,0
WODXEU_clean,2
WOFVIX_clean,6
WOFWET_clean,8
WOGHEG_clean,0
WOGHOP_clean,0
WOGHUV01_clean,8
WOGLAF_clean,0
WOGLAG_clean,8
WOHBIF_clean,0
WOHBOL_clean,0
WOHDON_clean,8
WOHQAN_clean,4
WOHSIV_clean,8
WOHSOB_clean,8
WOHZAU01_clean_h,0
WOHZAU01_clean,0
WOHZAU_clean,0
WOJJOV_clean,0
WOJJOV_SL,0
WOJYEB_clean,0
WOJYIF_clean,0
WOJYOL_clean,0
WOJYUR_clean,0
WOJZAY_clean,0
WOJZEC_clean,0
WOJZIG_clean,0
WOJZOM_clean,0
WOLFAG_clean,0
WOLMUG_clean,16
WOLRIZ_clean,12
WOLROF_clean,24
WOLYON_clean,16
WOMFAG_clean,0
WOMFEK_clean,0
WOMFIO_charged,0
WONBAD_clean,4
WONJUG_clean,0
WONRUM01_clean,0
WONRUM02_clean,0
WONRUM_clean,0
WONXIH_clean,4
WONZOP_clean,1
WONZUV_clean,0
WOPDEL_clean,0
WOPGOZ_clean,16
WOPHEQ_clean,0
WOPHIU01_clean,8
WOPHIU_clean,8
WOPROK_clean,0
WOPSAX01_clean,0
WOPSAX02_clean,18
WOPSAX_clean,18
WOPSOL01_clean,18
WOPSOL_clean,18
WOPWOO_clean,24
WOQDUB_charged,0
WOQNOF_clean,2
WOQTUT_clean,0
WOQYUW_clean,4
WORKOF_clean,8
WORKUL_clean,2
WORLAS_clean,2
WORREC_clean,4
WORSUT_clean,0
WOSHET_clean,8
WOSZEL_charged,0
WOTLOI_clean,3
WOTSEF_clean,4
WOVDES_clean,0
WOWBER_clean,4
WOWBIV_clean,8
WOWGEU02_clean,2
WOWGEU_clean,2
WOWGUK_clean,0
WOWHAR_clean,4
WOWHEV_clean,4
WOWHIZ_charged,0
WOWMAY_clean,0
WOWMEC_clean,4
WOXKOL_clean,2
WOXRIK_clean,0
WOXROQ_clean,0
WOYHUP_clean,16
WOYJID_clean,0
WOYJIF_clean,16
WOYWIS_clean,4
WOYWOY_clean,2
WOZGOH_clean,32
WOZGUP_clean,0
WOZSOT_charged,0
WOZWEP_clean,0
WUBHEI_clean,2
WUCRUH_clean,3
WUDJAI_clean,8
WUDNAK_clean,2
WUDQIW_clean,4
WUDTIA_clean,0
WUDTOG_clean,0
WUDTUM_clean,0
WUDVEY_clean,0
WUDYUR_clean,0
WUDZAY_clean,0
WUDZIG_clean,0
WUDZOM_clean,0
WUDZUS_clean,0
WUFSAT_clean,0
WUGPUL_clean,18
WUGQAS_clean,18
WUHHUC_clean,0
WUHJAK_clean,0
WUHJIT_clean,6
WUJPIC_clean,0
WULJUJ_clean,48
WULKAQ_clean,48
WULQUR_clean,0
WUNSEE01_charged,0
WUNSEE01_clean,0
WUNSEE02_charged,0
WUNSEE02_clean,0
WUNSEE_charged,0
WUNSEE_clean,0
WUNSII01_charged,0
WUNSII01_clean,0
WUNSII02_charged,0
WUNSII02_clean,0
WUNSII_charged,0
WUNSII_clean,0
WUNTAB_charged,0
WUNTAB_clean,0
WUNTEF_clean,0
WUNTIJ_clean,0
WUNTOP_clean,0
WUNTUV_clean,0
WUNVAD_clean,0
WUNVEH_charged,0
WUNVIL_charged,0
WUNVIL_clean,0
WUNVOR_clean,0
WUNVUX_clean,0
WUPMOL_clean,0
WUPNIF_clean,12
WUPZUE_clean,2
WURKEB_clean,16
WURNOO_clean,0
WUSCUJ_clean,16
WUSGIC_clean,0
WUSGOI_clean,2
WUSLED_clean,8
WUSSEK_clean,0
WUSXEP_clean,16
WUTBES_clean,0
WUTBEU_clean,0
WUTBIW_clean,0
WUTBOC_clean,0
WUTBUI_clean,0
WUTCAP_clean,6
WUTCET_clean,0
WUTKIG_clean,4
WUWQEL_clean,0
WUWQUB_charged,0
WUWRAI_charged,0
WUXLEI_clean,0
WUXLIM_clean,0
WUXMAD_clean,0
WUXMEH_clean,0
WUXMIL_clean,0
WUXYIZ_clean,2
WUXYOF_clean,2
WUXYUL_clean,2
WUXZAS_clean,0
WUYLOS_clean,0
WUYTUH_clean,16
WUYWIY_clean,0
WUYWOE_clean,0
WUYWUK_clean,0
WUYXAR_clean,0
WUYXEV_clean,0
WUYXIZ_clean,0
WUYXOF_clean,0
WUYXUL_clean,0
WUYYAS_clean,0
WUYYEW_clean,0
WUYYOG_clean,0
WUZDOL_clean,0
WUZGAB_clean,0
WUZQOZ_clean,2
WUZRUE_clean,0
XACFAJ_clean,0
XACFEN_charged,0
XACGIT_charged,0
XACHOA_clean,0
XACPEW_clean,0
XACQAT_clean,0
XACSIG_clean,0
XACYAB_clean,0
XACZEH_clean,12
XADCEM_clean,4
XADCOW_clean,0
XADCOW_manual,0
XADDAJ01_clean,4
XADDAJ_clean,4
XADDEN_clean,12
XADDEN_manual,12
XADDEN_uncharged_b,12
XADDIR_clean,12
XADDIR_manual,12
XADDIR_uncharged_b,12
XADDOX_clean,8
XADDUD_clean,8
XADFAL_clean,4
XADFEP_clean,4
XADGAM_clean,0
XADGIU_clean,12
XADGOA_clean,8
XAFBEN_clean,4
XAFFAN_clean,4
XAFFER_clean,4
XAFFIV_clean,4
XAFFOB_clean,4
XAFNOH01_clean,6
XAFNOH_clean,6
XAFXOT_clean,0
XAGCIS01_clean,24
XAGCIS02_clean,24
XAGCIS_clean,24
XAGCUE_clean,24
XAGDAL_clean,48
XAGDAL_SL,48
XAGPUT_clean,0
XAHPAZ_clean,8
XAHPED_clean,8
XAHPIH_clean,8
XAHPUU_clean,10
XAHWAG_clean,0
XAJGOH_clean,8
XAJQAC_clean,0
XAJQAC_SL,0
XAJSEJ_clean,0
XAJZOY_clean,0
XAKLIH_clean,0
XAKQIL_clean,0
XAKQOR_clean,0
XAKRAE_clean,0
XAKVIP_clean,0
XAKVUB_clean,0
XAKYUE_clean,8
XAKZAL_clean,8
XAKZEP_clean,8
XAKZOZ_clean,8
XALBES_clean,8
XALBIW_clean,8
XALCAP_clean,8
XALCET_clean,8
XALCUJ_clean,8
XALDAQ_clean,8
XALDAS_clean,0
XALDEU_clean,8
XALDIY_clean,8
XALDOE_clean,8
XALMII_clean,6
XALMOO_clean,0
XALPUY_clean,12
XALTEK_clean,12
XALTIP_clean,2
XALTOV_clean,0
XALVOY_clean,0
XALXUF01_clean,24
XALXUF_clean,24
XAMDOF_clean,0
XAMDUM01_clean,12
XAMDUM02_clean,12
XAMDUM03_clean,12
XAMDUM04_clean,12
XAMDUM05_clean,12
XAMDUM06_clean,12
XAMDUM07_clean,12
XAMDUM_clean,12
XAMGUQ_clean,16
XAMHEA_clean5b,0
XAMHEA_manual,0
XAMLUS_clean,4
XANDAU_clean,0
XANLAA_clean,8
XANLEE_clean,8
XANMIJ_clean,0
XANMUX01_clean,0
XANMUX02_clean,0
XANMUX03_clean,4
XANMUX04_clean,0
XANMUX05_clean,1
XANMUX06_clean,0
XANMUX07_clean,0
XANMUX08_clean,0
XANMUX_clean,2
XANNAB_clean,0
XANXUF_clean,0
XANZAQ01_clean,4
XANZAQ02_clean,4
XANZAQ03_clean,4
XANZAQ04_clean,4
XANZAQ05_clean,4
XANZAQ06_clean,4
XANZAQ07_clean,4
XANZAQ08_clean,4
XANZAQ_clean,4
XAPCOH_clean,0
XAPCOJ01_clean,0
XAPCOJ02_clean,0
XAPCOJ03_clean,0
XAPCOJ04_clean,0
XAPCOJ05_clean,0
XAPCOJ06_clean,0
XAPCOJ07_clean,0
XAPCOJ_clean,0
XAPCUN_clean,0
XAPDAU_clean,0
XAPDEY_clean,0
XAPGOK_clean,4
XAPGUQ_clean,4
XAPNIN_clean,0
XAPSIS_clean,4
XAPSOY_clean,0
XAPTEQ_clean,0
XAPTUE_clean,0
XAPYAO_clean,8
XAQMOS_clean,1
XAQTEO01_clean,0
XAQTEO_clean,0
XAQTIS_clean,0
XAQTOY01_clean,0
XARPAK_clean,4
XASFAY_clean,4
XASJUZ_clean,6
XASNUD_clean,12
XASPEP_clean,8
XATLIQ_clean,4
XATZOK_clean,2
XATZUQ_clean,4
XAVDEF_clean_h,0
XAVDUV_clean,4
XAVFEH_clean,0
XAVQIU01_clean,6
XAVQIU_clean,6
XAWBEE_clean,0
XAWVUN_clean,4
XAWZOM_clean,8
XAXBAB_clean,0
XAXBEF_clean,0
XAXQEU_clean,0
XAXQEU_SL,0
XAYMUF_charged,0
XAYNAM_charged,4
XAZFEJ_clean,6
XAZGAG_charged,16
XAZGEK_clean,24
XEBHOC_clean,4
XECBUD_clean,2
XECJUK_clean5b,2
XECJUK_clean,2
XEDGIY_clean,4
XEDLUN01_clean,4
XEDLUN_clean,4
XEDPED_clean,0
XEDPIH_clean,0
XEDPON_clean,4
XEFGAQ_clean,0
XEFKOI_clean,0
XEGJIE02_clean,0
XEGJIE_clean,0
XEGJOK_clean,0
XEGJUQ_clean,0
XEGKAX_clean,0
XEGKEB_clean,0
XEGKIF_clean,0
XEGKOL_clean,0
XEGKUR_clean,0
XEHDEV_clean,0
XEHFUL01_clean,0
XEHFUL02_clean,0
XEHFUL_clean,0
XEHRUY_clean,0
XEHSAF_clean,1
XEHSEJ_clean,1
XEHSIN_clean,0
XEHSOT_clean,0
XEHSUZ_clean,0
XEHTUB_clean,0
XEJBUL_clean,6
XEJJIG_clean,0
XEJJOM_clean,0
XEJTIR_clean,0
XEJVOZ_clean,0
XEJWUG_clean,0
XEJXAN_clean,0
XEJXER_clean,0
XEKCAT01_clean,8
XEKCAT_clean,8
XEKCEX_clean,120
XEKCIB_clean,120
XEKCOH_clean,30
XEKDOI_clean,2
XEKDUO_clean,0
XEKJIH_clean,0
XEKJON_clean,0
XEKJUT_clean,0
XEKMIL_clean,4
XEMHOM_clean,2
XENCAU_clean,8
XENKIM_clean,0
XENMIO_clean,0
XENMIO_SL,0
XENMOU_clean,0
XENMOU_SL,0
XENZEX_clean,4
XEPBAX_clean,0
XEQGAC_clean,4
XEQGEH_clean,0
XEQLEM01_clean,0
XEQLEM_clean,0
XEQRAO_clean,0
XESGOS_clean,0
XESKAJ_clean,6
XESKEN_clean_h,6
XESKEN_SL,18
XESKIR_clean_h,6
XESKOX_clean,0
XESKUD_clean,18
XESLAK_clean,18
XEVGUC_clean,0
XEVHAJ_clean,6
XEVHEN_clean,6
XEVVUQ_clean,0
XEWDUA_clean,0
XEWFAI_clean,0
XEWRUO_clean,0
XEXLAP_clean,0
XEXLET_clean,0
XEXLIX_clean,0
XEXLOD_clean,0
XEXLUJ_clean,0
XEXMAQ_clean,0
XEXMEU_clean,0
XEXNEV_clean,0
XEYMAR_clean,4
XEZPUP_clean,0
XEZRIF_clean,0
XIBZUF_clean,0
XICDUI_charged,0
XICNOO01_clean,0
XICNOO02_clean,0
XICNOO_clean,0
XICVUB_clean,0
XICYAL_clean,2
XICYEP_clean,0
XICYEP_SL,0
XICYIT_clean,0
XICYIT_SL,0
XICZAM_clean,0
XIDBUJ_clean,0
XIDMED_clean,6
XIFHIF_clean,0
XIFLOP_clean,0
XIFLUV_clean,0
XIGFOJ_clean5b,0
XIGFOJ_manual,0
XIGHAX_clean,0
XIGHEB_clean,0
XIGHIF_clean,0
XIGLOQ_clean,0
XIGWUF_clean,6
XIHRIQ_clean,0
XIHSAJ01_clean,8
XIHSAJ_clean,4
XIHSEN01_clean,4
XIHSEN_clean,4
XIHXAP_clean,2
XIHXET_clean,8
XIJPAI_clean,0
XILDUT_clean,8
XILLIP_clean,0
XILSUI_clean,2
XILTAP_clean,2
XILVEV_clean,1
XILVIZ_clean,1
XIMPOA01_clean,0
XIMPOA_clean,0
XINFUW_clean,4
XINHOT_clean,0
XINJAH_clean,0
XINRAP_clean,8
XINWUO_clean,8
XINXAV_clean,16
XINYAW_clean,8
XINZEB_clean,0
XIPBII_clean,6
XIPBOO_clean,6
XIPGUA_clean,18
XIPHIN_clean,0
XIPTAS_clean,0
XIPTEW_clean,0
XIPTIA_clean,0
XIQHIO_clean,0
XIQZIH_clean,0
XIRHUC_clean,0
XISDIO_clean,0
XISDOU_clean,0
XISDUA_clean,0
XISKUF_clean,4
XISLAM_clean,0
XISLUI_clean,0
XISPEW01_clean,2
XISPEW02_clean,2
XISPEW_clean,2
XISPUM01_clean,2
XISPUM_clean,2
XISVUR_clean,8
XISXEE_clean,8
XITYOP_clean,12
XIVMEW01_clean,6
XIVMEW_clean,6
XIVVEF_clean,0
XIWKUJ_clean,0
XIWLAQ_clean,2
XIWYEH_clean,0
XIYYEL_clean,0
XIZCUG_clean,0
XIZJEW_clean,0
XIZJIA_clean,22
XOBDUO_clean,0
XOBXIW_clean,0
XOCGUR_clean,6
XOCQUD_clean,3
XOCWET_clean,5
XOCWIX_clean,5
XOCWOD_clean,5
XOCWUJ_clean,5
XODNUB_clean,4
XODPUD_clean,6
XODXIZ_clean,0
XOFFUT_clean,24
XOFPEP01_clean,4
XOFPEP_clean,4
XOFTIW_clean,0
XOFTOC_clean,0
XOGXAU_clean,2
XOGXEY_clean,1
XOHFIK_clean,0
XOHJUA_clean,4
XOHLEM01_clean,4
XOHLEM_clean,4
XOHTUJ_clean,8
XOJCUV_clean,20
XOJPES_clean,0
XOJPIW_charged,12
XOJWEZ_clean,0
XOJWID_charged,0
XOJWOJ_clean,0
XOJXAW_charged,0
XOKHAH_clean,0
XOKHIP_clean,8
XOLYUS_clean,4
