Structures,Density,cell_volume,POA_VF,PONA_VF,PO_VF
AWEWOP_clean,1.11027,7337.12,0.4813,0.0,0.4813
AWEZOS01_clean,1.53516,17975.7,0.0,0.0534,0.0534
AWEZOS_clean,1.53516,17975.7,0.0,0.0523,0.0523
AWIBAK_clean,1.53516,17975.7,0.0,0.0529,0.0529
AWIBAL_clean,1.68807,952.607,0.3409,0.0,0.3409
AWIBEO_clean,1.56801,17975.7,0.0,0.0525,0.0525
AWIBIS_clean,1.56101,18056.3,0.0,0.0451,0.0451
AWOFOI_clean,1.31908,1748.47,0.562,0.0,0.562
AWOKED_clean,1.96571,1948.04,0.0,0.1086,0.1086
AWUPAL_clean,0.348553,17636.8,0.837,0.0,0.837
AWUPOZ_clean,0.353418,17648.7,0.8365,0.0,0.8365
AXAFAG_clean,2.82524,4796.1,0.5565,0.0,0.5565
AXAQAT_clean,2.23963,675.806,0.0,0.1815,0.1815
AXAWUT_clean,1.84389,2112.24,0.0,0.189,0.189
AXIGAR_clean,0.772367,3973.84,0.6397,0.0,0.6397
AXIMUP_clean,0.749362,5064.62,0.5974,0.0,0.5974
AXINEA_clean,1.38918,12074.8,0.1357,0.0,0.1357
AXINIF_clean,0.750661,9411.35,0.5928,0.0,0.5928
AXIPEE01_clean,1.50078,6976.08,0.4764,0.0,0.4764
AXIPEE02_clean,1.63435,19217.8,0.3493,0.0,0.3493
AXIPEE03_clean,1.61298,6490.79,0.4238,0.0,0.4238
AXIPEE_clean,1.68088,6228.61,0.3983,0.0,0.3983
AXOCAT_clean,2.6705,1290.92,0.0,0.1076,0.1076
AXOCEW_clean,1.12374,2693.08,0.3881,0.0691,0.4572
AXOHIE_clean,1.29178,12071.1,0.0,0.1147,0.1147
AXUBAW_clean5b,0.741721,4200.96,0.6095,0.0,0.6095
AXUBAW_manual,0.741721,4200.96,0.6095,0.0,0.6095
AXUBOL_clean,1.05112,5090.5,0.3106,0.1621,0.4727
AXUDII04_clean,1.11981,1507.43,0.0,0.4295,0.4295
AXUHAD_clean,0.792408,11562.8,0.4741,0.0,0.4741
AXUHEH_clean,1.06453,8603.82,0.2502,0.0,0.2502
AXUHIL_clean,1.22986,6654.39,0.0,0.2176,0.2176
AXUJOT_clean,3.32173,2887.29,0.281,0.0,0.281
AXUPEO_clean,1.66532,1028.57,0.3733,0.0,0.3733
AYAWEE_clean,1.38548,1125.14,0.0,0.1647,0.1647
AYOXUJ_clean,1.11362,4571.99,0.2305,0.0,0.2305
AYOYEU_clean,1.28934,2252.9,0.0,0.1774,0.1774
AYOYOE_clean,1.3682,2312.09,0.0,0.0129,0.0129
AYUPOZ_clean,1.82543,1053.18,0.0,0.3373,0.3373
AYUWUM_clean,1.25983,2607.12,0.0,0.1746,0.1746
AZAFIS_clean,1.5219,789.923,0.3979,0.0,0.3979
AZAVOO_clean,1.01321,5528.53,0.3085,0.0,0.3085
AZAVUU_clean,1.18498,5511.92,0.3395,0.0,0.3395
AZAWAB_clean,1.11309,5921.71,0.3604,0.0,0.3604
AZAWAZ_clean,2.7922,874.33,0.3358,0.0,0.3358
AZEBUE_clean,1.81828,3069.58,0.349,0.0,0.349
AZEWEH_clean,2.44574,913.501,0.1626,0.0911,0.2537
AZILEA_clean,1.78477,2642.32,0.0,0.0849,0.0849
AZILEC_clean,1.22585,4152.97,0.0,0.2439,0.2439
AZIMIH_clean,1.45246,6369.36,0.2976,0.0,0.2976
AZIVAI_clean,0.682418,3619.7,0.6777,0.0,0.6777
AZIXUD_clean,1.10463,3024.67,0.5171,0.0,0.5171
AZOBUN_clean,1.71622,1461.34,0.0,0.0,0.0
AZOHEC_clean,1.48092,2689.79,0.0,0.2772,0.2772
BABREE_clean,0.898119,10867.6,0.5972,0.0,0.5972
BACGAQ_clean,1.16624,1831.05,0.2686,0.0,0.2686
BACMOH10_clean,1.51372,1152.77,0.0,0.0829,0.0829
BACMOH_clean,1.46145,1152.77,0.182,0.0,0.182
BADHIA_clean,1.23442,6266.02,0.0,0.0583,0.0583
BADHOG_clean,1.24012,6237.23,0.0,0.0587,0.0587
BADHUM01_clean,1.3573,2849.39,0.0,0.019,0.019
BADHUM_clean,1.24704,6202.63,0.0,0.0707,0.0707
BADJAU_clean,1.2661,18327.8,0.0,0.0133,0.0133
BADJIC_clean,1.35655,3105.93,0.0,0.0191,0.0191
BADXAI_clean,1.71483,10114.1,0.1225,0.0,0.1225
BADYAJ_clean,0.984728,8665.45,0.5344,0.0,0.5344
BAEDTA01_clean,2.14248,3490.01,0.128,0.0409,0.1689
BAFCAP_clean,1.09251,2924.14,0.0,0.2257,0.2257
BAFHAU_clean,0.858551,3515.02,0.6983,0.0,0.6983
BAFKUR_clean,1.34841,1328.51,0.0,0.0846,0.0846
BAFVAH_clean,1.7775,10657.3,0.0,0.1925,0.1925
BAHGUN01_clean,1.51116,676.349,0.0,0.1954,0.1954
BAHGUN02_clean,1.52235,671.377,0.0,0.1862,0.1862
BAHGUN03_clean,1.50254,680.225,0.0,0.2009,0.2009
BAHGUN04_clean,1.48559,687.988,0.0,0.2092,0.2092
BAHGUN_clean,1.49375,684.228,0.0,0.203,0.203
BAHMAZ_clean,1.44866,3631.47,0.2086,0.0682,0.2768
BAKFAV_clean,1.79842,953.036,0.0,0.3526,0.3526
BAKGAX_clean,1.71407,2205.21,0.2622,0.0,0.2622
BAKGIF_clean,1.01674,1244.46,0.4555,0.0,0.4555
BAKGIF_clean5b,1.01674,1244.46,0.4555,0.0,0.4555
BAKGIF_manual,1.01674,1244.46,0.4555,0.0,0.4555
BAKJEE_clean,0.918977,4338.61,0.5569,0.0,0.5569
BAKJII_clean,0.959339,2078.04,0.5518,0.0,0.5518
BAKJOO_clean,1.0049,2975.75,0.5163,0.0,0.5163
BAKLIK_clean,1.20504,2610.99,0.0,0.104,0.104
BAKYIY_clean,1.03845,3216.9,0.4925,0.0,0.4925
BAKYOE_clean,1.03097,3214.25,0.4649,0.0,0.4649
BALMUW01_clean,3.38861,441.707,0.0,0.0,0.0
BALMUW_clean,3.31599,451.382,0.0,0.0527,0.0527
BAMKIM_clean,1.10764,3457.3,0.3655,0.0,0.3655
BAMKOS_clean,1.11335,3439.59,0.3864,0.0,0.3864
BANMAG_clean,1.37401,3039.96,0.324,0.0,0.324
BAPDAA_clean,1.38142,4532.07,0.6495,0.0,0.6495
BAPVEW_clean,1.44427,2646.42,0.0,0.124,0.124
BAQWEY_clean,1.58245,3786.9,0.4799,0.0,0.4799
BAQWIC_clean,1.63849,2085.1,0.4872,0.0,0.4872
BAQWOI_clean,1.7295,10275.9,0.0,0.3188,0.3188
BARZAW_clean,1.4812,4825.13,0.0,0.1521,0.1521
BARZIE_clean,1.44336,4862.48,0.0,0.1493,0.1493
BARZOK_clean,1.45609,4883.11,0.0,0.1502,0.1502
BARZOL_charged,1.46073,11334.0,0.0,0.1177,0.1177
BARZUR_clean,0.925783,2657.42,0.4347,0.0,0.4347
BASJUB_clean,1.03022,4425.27,0.3981,0.0,0.3981
BASSOF_clean,2.37315,3798.92,0.0,0.0457,0.0457
BASSUL_clean,2.38455,3807.27,0.0,0.0384,0.0384
BASTAS_clean,2.3203,3855.39,0.0,0.0361,0.0361
BASTEW_clean,2.27886,3885.33,0.0,0.0319,0.0319
BASTIA_clean,2.33951,3833.23,0.0,0.0315,0.0315
BASTUM_clean,2.35952,3834.53,0.0,0.0328,0.0328
BAWRUO_clean,2.71918,3585.95,0.4801,0.0047,0.4848
BAXFIR01_clean,1.30493,1395.28,0.0,0.2265,0.2265
BAXFIR02_clean,1.31623,1383.31,0.221,0.0,0.221
BAXFUD_clean,1.24657,1460.6,0.2464,0.0,0.2464
BAXGAK_clean,1.30644,1393.67,0.0,0.2332,0.2332
BAXLOD_clean,1.95818,793.245,0.0725,0.0,0.0725
BAXREY_clean,1.52944,14302.0,0.1334,0.0,0.1334
BAXSIE_clean,1.49933,1937.63,0.2943,0.0,0.2943
BAYCOU_clean,2.36439,2911.29,0.0,0.027,0.027
BAZDAJ_charged,1.64501,3424.66,0.0,0.0517,0.0517
BAZDAJ_clean,1.64501,3424.66,0.0,0.0441,0.0441
BAZJET_clean,0.621294,5171.81,0.7047,0.0,0.7047
BAZJIX_clean,0.770453,5843.52,0.6272,0.0,0.6272
BEFGEA_clean5b,0.652591,10616.3,0.6472,0.0,0.6472
BEFGEA_manual,0.652591,10616.3,0.6472,0.0,0.6472
BEFKUU_clean,1.45391,2507.11,0.473,0.0,0.473
BEFLAB01_clean,1.5641,4143.08,0.0,0.2809,0.2809
BEFLEF_clean,1.5922,2034.99,0.0,0.352,0.352
BEFLIJ_clean,1.535,2110.81,0.0,0.4287,0.4287
BEFLUV_clean,1.56773,2066.75,0.2181,0.0908,0.3089
BEFMAC_clean,1.51705,2135.78,0.4121,0.0,0.4121
BEFMOQ_clean,1.79564,2610.1,0.0,0.3417,0.3417
BEFMUW_clean,1.85664,2524.35,0.0,0.2931,0.2931
BEFNAD_clean,2.04731,2531.57,0.0,0.2847,0.2847
BEFNEH_clean,2.16567,2607.05,0.1505,0.1719,0.3224
BEFNIL_clean,1.60065,1012.12,0.0,0.352,0.352
BEFNOR_clean,1.70485,1962.85,0.0,0.3199,0.3199
BEFNUX_clean,2.16261,1973.04,0.0,0.2998,0.2998
BEFPAF_clean,1.53211,3310.71,0.4658,0.0,0.4658
BEGBOG_clean,0.976018,1361.91,0.0,0.1841,0.1841
BEGDEY_clean,1.1719,12506.6,0.5511,0.0,0.5511
BEJZAS_clean,1.35569,1265.8,0.5123,0.0,0.5123
BEKSAM_clean,2.89815,871.472,0.2341,0.0,0.2341
BEKYOG_clean,2.08888,1519.46,0.2773,0.0,0.2773
BEKYUM_clean,4.16463,3025.27,0.164,0.0,0.164
BEKZEX01_clean,3.19465,1527.39,0.0,0.0728,0.0728
BEKZEX_clean,3.1922,1528.57,0.0,0.0969,0.0969
BELJIL_clean,1.28754,2528.99,0.2446,0.0,0.2446
BELTOD_clean,1.03427,12566.6,0.3839,0.0,0.3839
BELTUJ_clean,1.08566,12130.8,0.3529,0.0,0.3529
BELVAR_charged,1.22221,6113.8,0.1764,0.0914,0.2678
BELVEV_charged,0.885864,4227.37,0.4803,0.0,0.4803
BELYIC_clean,0.963294,1472.75,0.0,0.2986,0.2986
BENXOJ,1.44846,2928.2,0.2157,0.0,0.2157
BENXUP_clean,1.4733,1439.42,0.2373,0.0,0.2373
BENZOL_clean,1.15041,1189.17,0.3454,0.0,0.3454
BENZUR_clean,1.24694,1229.5,0.3471,0.0,0.3471
BEPBAB_clean,1.04154,1161.87,0.3436,0.0,0.3436
BEPLUF_clean,0.882268,2762.08,0.4719,0.0,0.4719
BEPMAM_clean,0.893987,2725.87,0.4575,0.0,0.4575
BEPMEQ_clean,1.01266,2755.23,0.4029,0.0,0.4029
BEPMIU_clean,1.02149,2731.41,0.4028,0.0,0.4028
BEPNER_clean,1.16642,2744.23,0.0,0.0105,0.0105
BEPNIV_clean,0.893387,2716.47,0.4693,0.0,0.4693
BEPNOB_clean,0.890303,2725.87,0.4668,0.0,0.4668
BEPNUH_clean,1.16569,2773.47,0.3975,0.0,0.3975
BEPPAP_clean,1.03173,2704.32,0.3929,0.0,0.3929
BEPPIX_clean,0.990438,2742.63,0.403,0.0,0.403
BEPPOD_clean,0.960732,2816.98,0.4134,0.0,0.4134
BEPREV01_clean,0.808218,16977.9,0.5198,0.0,0.5198
BEPREV02_clean,0.766283,17907.1,0.5555,0.0,0.5555
BEPREV03_clean,0.798706,17180.1,0.5273,0.0,0.5273
BEPREV_clean,0.798706,17180.1,0.5288,0.0,0.5288
BEPRIZ_clean,0.764371,4973.54,0.6063,0.0,0.6063
BEPROF_clean,0.730038,6256.2,0.6191,0.0,0.6191
BEPVAV_clean,1.36696,1370.45,0.1685,0.0123,0.18080000000000002
BEPVEZ_clean,1.26954,1475.62,0.2699,0.0,0.2699
BEPVID_clean,1.30564,1434.83,0.2549,0.0,0.2549
BEPVOJ01_clean,1.3287,1409.92,0.2379,0.0,0.2379
BEPVOJ_clean,1.35072,1386.93,0.2257,0.0,0.2257
BEPWEA_clean,1.37749,2357.81,0.2924,0.0,0.2924
BEPYIG_clean,1.44287,1294.62,0.2758,0.0,0.2758
BEQFEK_clean,1.07568,8242.55,0.2538,0.0022,0.256
BERFIP_clean,1.95363,1041.11,0.0,0.0973,0.0973
BERGAI_clean,1.49712,4090.96,0.0,0.2074,0.2074
BERQIA_clean,1.14732,17137.9,0.3735,0.0,0.3735
BETDAH_clean,1.16306,2707.92,0.5721,0.0,0.5721
BETDEL_clean,1.1646,2690.48,0.5716,0.0,0.5716
BETDIP_clean,1.1806,2639.57,0.5501,0.0,0.5501
BETDOV_clean,1.35335,5453.49,0.3775,0.0,0.3775
BETDUB_clean,1.16905,2626.1,0.533,0.0,0.533
BETFAJ_clean,1.11108,2753.51,0.5711,0.0,0.5711
BETFEN_clean,1.07861,2778.2,0.5574,0.0,0.5574
BETFIR_clean,1.34051,4929.09,0.2149,0.0,0.2149
BETFOX_clean,1.3623,5113.99,0.2918,0.0,0.2918
BETFUD_clean,1.06295,2814.19,0.5693,0.0,0.5693
BETGAK_clean,1.06153,2810.39,0.5663,0.0,0.5663
BETGEO_clean,1.31768,6389.71,0.4746,0.1153,0.5899
BETGIS_clean,1.35807,6485.12,0.3686,0.1487,0.5173
BETGOY_clean,1.28137,6333.17,0.4656,0.1527,0.6183000000000001
BETGUE_clean,0.735216,6642.13,0.548,0.1556,0.7036
BETHEP_clean,1.55026,7182.91,0.4662,0.1622,0.6284000000000001
BETHIT_clean,0.819587,7258.56,0.556,0.1593,0.7153
BETZOR_clean,1.06732,6194.59,0.4187,0.0,0.4187
BEVQID_clean,1.96583,543.419,0.0,0.0,0.0
BEVQUP_clean,1.93783,600.538,0.0,0.0,0.0
BEVRAW_clean,1.62793,533.937,0.0,0.0,0.0
BEVWAB_clean,1.13595,4523.94,0.5281,0.0,0.5281
BEWRUR_clean,0.830416,11353.6,0.455,0.0,0.455
BEWSAY_clean,0.846676,11135.6,0.4469,0.0,0.4469
BEWVEG_clean,1.10737,3416.88,0.4942,0.0,0.4942
BEWVOQ_clean,0.717556,3434.1,0.7629,0.0,0.7629
BEWWEH_clean,0.713962,6902.77,0.7578,0.0,0.7578
BEXPAX_clean,0.749009,2187.42,0.7036,0.0,0.7036
BEXQIF_clean,0.683962,4932.83,0.6636,0.0,0.6636
BEXQOL_clean,0.699237,4883.74,0.6639,0.0,0.6639
BEXQUR_clean,0.705667,4834.72,0.6691,0.0,0.6691
BEXRAY_clean,0.639388,5257.87,0.682,0.0,0.682
BEXREC_clean,0.665352,5132.46,0.687,0.0,0.687
BEXRIG_clean,0.67222,5075.27,0.6879,0.0,0.6879
BEXRUT_clean,1.07075,2495.39,0.4522,0.0,0.4522
BEXSAA_clean,0.992771,2653.7,0.4734,0.0,0.4734
BEXSEE_clean,1.04973,2547.62,0.4614,0.0,0.4614
BEXSII_clean,0.943025,2884.63,0.5871,0.0,0.5871
BEXTUV_clean,1.30528,1313.33,0.3536,0.0,0.3536
BEXVAD01_clean,1.36931,2532.81,0.2941,0.0,0.2941
BEXVAD_clean,1.37514,2531.81,0.3162,0.0,0.3162
BEXVEH_clean,0.782835,12286.2,0.6928,0.0,0.6928
BEXVIL_clean,0.885188,4585.41,0.7234,0.0,0.7234
BEYKEX_clean,1.91723,3334.2,0.4307,0.0,0.4307
BEYSEF_clean,1.17978,2996.56,0.3522,0.0,0.3522
BEZDUH_clean,2.09417,957.447,0.0,0.1935,0.1935
BEZSIK_clean,1.75748,1145.41,0.6394,0.0,0.6394
BIBBUL_clean,1.32039,2645.43,0.0,0.0101,0.0101
BIBMAC_clean,1.74888,4871.82,0.1482,0.0,0.1482
BIBMEG_clean,1.77028,4920.6,0.0,0.2055,0.2055
BIBMIK_clean,1.6249,4125.94,0.0,0.1646,0.1646
BIBXOB_clean,0.409554,8551.74,0.8292,0.0,0.8292
BIBXUH_clean,0.739806,4087.18,0.6694,0.0,0.6694
BIBYAO_clean,1.4952,12463.4,0.5729,0.0,0.5729
BICDAU_clean,0.65299,5236.58,0.7605,0.0,0.7605
BICPOT_clean,1.59286,4226.72,0.4071,0.0,0.4071
BICPUA_clean,0.543859,9502.46,0.806,0.0,0.806
BIDPOV_clean,0.619303,16448.2,0.703,0.0,0.703
BIFGOO_clean,1.75205,4222.33,0.3957,0.0,0.3957
BIFKEI_clean,1.02128,2681.39,0.5001,0.0,0.5001
BIHBEB_clean,0.724278,6353.84,0.7195,0.0,0.7195
BIHMUC_clean,1.36548,1495.4,0.0,0.2002,0.2002
BIHRER_clean,1.25322,7368.04,0.0,0.1713,0.1713
BIJDUV_clean,0.896671,10650.0,0.4168,0.0,0.4168
BIJFAD_clean,0.855984,10552.6,0.4157,0.0,0.4157
BIJJOV_clean,2.14714,2900.23,0.0,0.1081,0.1081
BIMDEF_clean,1.38964,1040.4,0.4282,0.0,0.4282
BIMDIL_clean,1.39622,1035.49,0.4367,0.0,0.4367
BIMDOR_charged,1.61567,3930.05,0.308,0.0,0.308
BINCUY_clean_b,0.583969,11013.7,0.6614,0.0,0.6614
BINCUY_manual,0.583969,11013.7,0.6614,0.0,0.6614
BINDAF_clean_b,0.600599,10704.7,0.6543,0.0,0.6543
BINDAF_manual,0.600599,10704.7,0.6543,0.0,0.6543
BINMIW_clean,1.06367,9283.57,0.4424,0.0,0.4424
BIPBAF_clean,0.781793,12540.1,0.699,0.0,0.699
BIPKIW_clean,1.0068,9394.82,0.0,0.3298,0.3298
BIPLIX_clean,1.07595,6426.87,0.4441,0.0,0.4441
BIQFOW_clean,2.2446,1518.28,0.0,0.3569,0.3569
BIQHEQ_clean,1.13318,3190.53,0.3392,0.0,0.3392
BIQRIE_clean,2.0987,2964.92,0.0,0.1863,0.1863
BIQVII_clean,1.62242,2601.42,0.2535,0.0,0.2535
BIRGIU_clean,1.36929,5126.95,0.3677,0.0,0.3677
BIRLIZ_clean,1.34988,4787.59,0.0,0.2083,0.2083
BIRMUM_clean,1.2621,4587.57,0.1366,0.0,0.1366
BIRSEC_clean,1.33798,3627.23,0.3531,0.0,0.3531
BIRSIG_clean,1.3786,3516.31,0.3467,0.0,0.3467
BIVXEK_clean,1.42012,1037.65,0.0,0.1947,0.1947
BIWHAQ_clean,2.38672,3128.43,0.0,0.3453,0.3453
BIWSIK_ion_b,0.67698,12365.7,0.6329,0.0,0.6329
BIWYAH10_clean,0.722295,3148.39,0.7504,0.0,0.7504
BIXXIR_clean,3.35504,4005.12,0.3778,0.0,0.3778
BIXYEO_clean,3.33858,4029.67,0.3793,0.0,0.3793
BIYSUZ_clean,1.3283,3865.99,0.4718,0.0,0.4718
BIYTAG_clean,1.33737,3851.79,0.4705,0.0,0.4705
BIYTEJ,1.38595,2009.55,0.3266,0.0,0.3266
BIYTOU_clean,1.02105,4294.26,0.5655,0.0,0.5655
BIYVEM_clean,1.42154,3719.48,0.4566,0.0,0.4566
BIYVIQ_clean,1.41865,3807.25,0.4618,0.0,0.4618
BIYXUE_charged,0.891254,10786.9,0.514,0.0,0.514
BIYYAL_charged,0.897695,10736.5,0.5118,0.0,0.5118
BIYYEP_charged,1.72587,10675.9,0.2369,0.0059,0.2428
BIZLUT_clean,0.849879,10687.6,0.5217,0.0,0.5217
BIZMAA_clean,0.838203,10879.0,0.5302,0.0,0.5302
BIZMEE_clean,0.855248,10690.5,0.5242,0.0,0.5242
BIZMII_clean,0.865187,10594.5,0.5211,0.0,0.5211
BOCKOT_clean,1.37869,3710.09,0.4626,0.0,0.4626
BOCTEU01_clean,1.31889,1823.11,0.0,0.2699,0.2699
BOCTOE01_clean,1.24701,964.096,0.0,0.3828,0.3828
BOCTOE02_clean,1.23767,971.369,0.0,0.3889,0.3889
BOCTOE03_clean,1.22701,979.813,0.0,0.3958,0.3958
BOCTOE04_clean,1.22277,983.206,0.0,0.3953,0.3953
BOCTOE05_clean,1.19924,1002.5,0.0,0.406,0.406
BOCTOE_clean,1.25493,958.013,0.0,0.378,0.378
BOFCEG_clean,1.35043,1276.44,0.0,0.3894,0.3894
BOHGOU_clean,1.45797,384.948,0.0,0.0636,0.0636
BOHJOZ_auto,1.57117,5765.09,0.3116,0.0847,0.3963
BOHWOM_clean,1.22479,12105.8,0.4166,0.0,0.4166
BOHXIH_clean,1.73991,5710.0,0.0,0.3893,0.3893
BOJCIN_clean,1.10605,5589.72,0.1755,0.0283,0.20379999999999998
BOJDAG_clean,2.56176,1920.07,0.0,0.2587,0.2587
BOJYIK01_clean,1.60323,839.158,0.0,0.2966,0.2966
BOJYIK_clean,1.61681,832.113,0.0,0.3012,0.3012
BOKQEZ_clean,1.32957,3767.67,0.444,0.0,0.444
BOLPAU_clean,0.900168,18868.9,0.4742,0.0,0.4742
BOLPEY_clean,0.890275,4112.6,0.5513,0.0,0.5513
BOMCOX_clean,1.1236,5045.16,0.3467,0.0,0.3467
BOMCUB_charged,1.9232,800.116,0.0,0.0,0.0
BOMCUB_clean,1.9232,800.116,0.0,0.0,0.0
BONMEX_clean,0.857628,3415.83,0.5216,0.0,0.5216
BONNIC_clean,1.41859,1113.87,0.0,0.1371,0.1371
BONWAD_clean,1.91868,1297.81,0.0,0.0941,0.0941
BONWIL_clean,1.7315,2106.37,0.0,0.0,0.0
BOPHEV_clean,1.35218,2528.43,0.1991,0.0,0.1991
BOPHIZ_clean,1.23618,3067.68,0.449,0.0,0.449
BOPWIO_clean,1.97045,3055.27,0.0,0.0291,0.0291
BOQYUD_clean,2.93039,860.304,0.0,0.0299,0.0299
BORBEQ_clean,1.10262,3946.66,0.3692,0.0,0.3692
BOSHIC_clean,0.998372,11671.6,0.5415,0.0,0.5415
BOTLED_clean,2.91906,655.329,0.0,0.0,0.0
BOVHEB_clean,1.21128,3615.16,0.3627,0.0,0.3627
BOWDIC_clean,1.0069,9209.69,0.3179,0.1071,0.42500000000000004
BOWNUY_clean,0.770284,6459.07,0.5427,0.1477,0.6903999999999999
BOWQAG_SL,1.47064,1968.16,0.0,0.0,0.0
BOWQAG_clean,1.46384,1968.16,0.0,0.0,0.0
BOWRAH_clean,2.30989,915.948,0.2322,0.0,0.2322
BOWSOW_clean,1.62989,981.58,0.4796,0.0,0.4796
BOWSUC_clean,1.85619,1827.61,0.0,0.2985,0.2985
BOWZUK_clean,0.894084,7561.3,0.3961,0.0104,0.40650000000000003
BOXYEU_clean,1.6954,1500.1,0.0,0.3061,0.3061
BOXYIY_clean,1.58321,1304.41,0.1494,0.1757,0.3251
BOYCEY_auto,0.613909,15325.0,0.7076,0.0,0.7076
BOYTEQ_clean,1.2701,2360.35,0.1645,0.0,0.1645
BOYYOF_clean,1.142,8879.45,0.4441,0.0,0.4441
BOZFIH_clean,1.05542,6204.25,0.4724,0.0,0.4724
BOZFON_clean,1.24414,8886.7,0.2668,0.0,0.2668
BUBDIL_clean,1.85146,1370.13,0.368,0.0,0.368
BUBQOE_clean,2.72539,1944.81,0.341,0.0,0.341
BUBTUP_clean,1.23952,9748.03,0.2125,0.0,0.2125
BUBWOM_clean,1.474,5276.49,0.0,0.1062,0.1062
BUCROH_charged,1.4953,3358.99,0.0,0.2251,0.2251
BUCSAU_clean,1.50793,3266.71,0.2227,0.0,0.2227
BUCSEY_clean,1.38457,3243.76,0.2285,0.0,0.2285
BUCSIC01_clean,1.50616,3270.54,0.2372,0.0,0.2372
BUCSIC_charged,1.4676,3424.02,0.0,0.2291,0.2291
BUCTUQ_clean,1.3809,11174.3,0.0,0.1227,0.1227
BUCVAY_clean,1.22099,11285.1,0.0,0.1208,0.1208
BUCVIG_clean,1.22513,11177.0,0.0,0.1248,0.1248
BUCWAZ_clean,0.986571,5294.45,0.6249,0.0,0.6249
BUCYAA_clean,1.7117,4952.82,0.0,0.2074,0.2074
BUDDIO_clean,1.49438,792.092,0.0,0.0,0.0
BUFPIC_clean,1.22558,15296.7,0.5679,0.0,0.5679
BUGSAY_clean,1.68326,1509.9,0.2963,0.0,0.2963
BUGSEC_clean,1.60879,1536.3,0.3001,0.0,0.3001
BUGSIG_clean,1.638,1530.34,0.2995,0.0,0.2995
BUGSOM_clean,1.65941,1517.29,0.298,0.0,0.298
BUJKEW01_clean,1.01214,1463.87,0.0,0.5574,0.5574
BUKMUQ01_clean,0.853512,1793.74,0.6799,0.0,0.6799
BUKMUQ_clean,0.851411,1798.16,0.6842,0.0,0.6842
BUKRUW01_clean,0.946218,8195.86,0.6603,0.0,0.6603
BUKRUW02_clean,0.90051,8195.49,0.6827,0.0,0.6827
BUKRUW03_clean,0.827757,8169.79,0.6966,0.0,0.6966
BUKYAJ_clean,0.92244,1044.72,0.3651,0.0,0.3651
BULBER_clean,1.49467,5293.62,0.4416,0.0,0.4416
BUPDOH_clean,0.930795,11521.2,0.6671,0.0,0.6671
BUPVEP_clean,1.70124,6406.67,0.4588,0.0369,0.4957
BUQWER_clean,1.26322,3640.93,0.2985,0.0,0.2985
BURHUS_clean,1.65159,1997.62,0.0,0.3133,0.3133
BURJOO_clean,1.3662,2364.34,0.2119,0.0,0.2119
BURQIQ_clean,0.998622,7001.67,0.5058,0.0,0.5058
BUSGIG_clean,2.2113,1676.89,0.0,0.0628,0.0628
BUSGOM_clean,2.12051,1710.66,0.0,0.0781,0.0781
BUSNAF_clean,1.23597,2142.02,0.2047,0.0,0.2047
BUSQEM_clean,0.951333,2162.69,0.4018,0.0,0.4018
BUSQIQ_clean,1.56982,522.656,0.3303,0.0,0.3303
BUSQUC_clean,1.36154,1804.25,0.0,0.1163,0.1163
BUSRUE_clean,1.06823,4806.49,0.4316,0.0,0.4316
BUSSEP_clean,2.01237,10776.6,0.0,0.2399,0.2399
BUSTAM_clean,1.96873,10914.3,0.0,0.2372,0.2372
BUVHEH_clean,1.23567,1038.22,0.5444,0.0,0.5444
BUVKUA_clean,2.34208,1223.99,0.0,0.0567,0.0567
BUVVIZ_clean,1.72941,10439.5,0.1123,0.0,0.1123
BUVVOF_clean,1.98004,10342.1,0.092,0.0,0.092
BUVWOF02_clean,1.22872,2028.4,0.2222,0.0,0.2222
BUVWOF03_clean,1.19421,4174.05,0.2137,0.0,0.2137
BUVXOG_clean,1.26745,1966.43,0.2186,0.0,0.2186
BUVYEX_clean,1.21167,4113.89,0.2114,0.0,0.2114
BUVYIB01_clean,0.682989,3649.16,0.6385,0.0,0.6385
BUVYIB_clean,0.702068,3549.99,0.621,0.0,0.621
BUWGAC_clean,1.43835,1421.08,0.2575,0.0,0.2575
BUWGEG_clean,1.3312,1735.16,0.3647,0.0,0.3647
BUWLUC_clean,1.32106,3424.31,0.3914,0.0,0.3914
BUWMAJ_clean,1.21126,3392.69,0.559,0.0,0.559
BUWMEN_clean,1.19035,3493.27,0.5413,0.0,0.5413
BUWMIR_clean,1.17377,3454.37,0.593,0.0,0.593
BUXTOF_clean,1.37664,8107.54,0.283,0.0,0.283
BUXTUL_clean,1.24116,7493.76,0.3681,0.008,0.3761
BUYNAL_charged,0.918673,2231.62,0.3844,0.0,0.3844
CABDER_clean,1.57311,7934.2,0.0,0.0418,0.0418
CABJOH_clean,1.06179,2838.44,0.461,0.0,0.461
CABQEB_clean,1.6391,3246.04,0.0,0.0184,0.0184
CACBUG_clean,1.29935,955.066,0.1884,0.0,0.1884
CACNOM_clean,1.46727,3488.44,0.4323,0.0,0.4323
CADPIH_clean,2.12832,1804.07,0.1661,0.1479,0.314
CADPII_clean,2.03698,1819.08,0.1014,0.0,0.1014
CADQAB_clean,1.11548,1295.35,0.5992,0.0,0.5992
CADQOP_clean,1.09675,1308.97,0.6046,0.0,0.6046
CADZIT_clean,1.26214,2630.25,0.0,0.1504,0.1504
CAFRUX_clean,1.16094,5222.74,0.0,0.1696,0.1696
