Structures,finished,Diffusion_coefficient,r2,Diffusion_coefficient_log
FONKEA_clean,1.0,3.6222763625912206e-06,0.9982027618419899,-5.441018418138562
VIRKIQ_clean,1.0,8.210171294438497e-05,0.9961300710440092,-4.085647781802195
OPOZEZ_clean,0.0,1.317923402799578e-05,0.9781108714520881,-4.880109830036508
TUMQOJ_clean,1.0,1.1404473350104098e-10,-0.3253546350607339,-9.942924765312776
VITYUU_clean,1.0,5.82255798310264e-05,0.9826987630722834,-4.23488617791288
GOSDID_clean,0.0,2.0242071038811827e-05,0.9781983071710499,-4.693745055334525
ANIDIL_clean,0.0,8.556739732592212e-06,0.9431748702389335,-5.067691677595613
ASAMUE_clean,0.0,8.24092953766719e-11,-1.1419194658418017,-10.084023799187424
QEZZOL_clean,1.0,7.584415433833774e-10,-2.7958229957580154,-9.120077886682612
LUYBIS_clean,0.0,4.0972210664520466e-06,0.9804067231360891,-5.387510602961638
SIVGIP_clean,1.0,3.058960932523074e-06,0.9887244135953558,-5.514426069565827
HAKVUN_clean,1.0,9.0534722464405e-06,0.9982032691714472,-5.043184825407251
MOVFOU_clean,0.0,5.855144841507432e-11,-33.22673353884052,-10.232462357109231
VUHPAR_clean,0.0,3.663448260676624e-05,0.9564462417428308,-4.436109937675218
TURFAP_clean,0.0,1.2524650804902864e-05,0.9999033018662328,-4.90223437369368
CAJWAN_charged,1.0,1.3212641343004772e-06,0.9898467320994722,-5.879010353769006
BUVYIB01_clean,1.0,2.0715415101430856e-05,0.99752555578426,-4.6837063597610715
VACFOV01_clean,1.0,1.301875368313701e-06,0.9942872371962009,-5.885430589841863
FAVGER_clean,1.0,2.9777825464737332e-05,0.9987674325735213,-4.526107019919859
MESGIB_clean,0.0,7.324103586046884e-10,-5.715877308445919,-9.135245522025935
ZUNZIT_clean,1.0,1.2026542939935608e-05,0.9825245471303322,-4.919859193763807
HIHGIQ_clean,0.0,1.7889117122953535e-05,0.9978695208639188,-4.747411092528823
GALBUS,1.0,2.8572039599242207e-05,0.9930725068892717,-4.544058756639317
JIVSAJ01_clean,1.0,6.999523318936608e-11,-3.507720202584352,-10.154931535272105
GINNUO_clean,0.0,1.2375156230632456e-05,0.9815599563697838,-4.907449309592511
HISSIN_clean,1.0,5.341101852723465e-05,0.9993862419395565,-4.272369140125976
LAGNOY_clean,1.0,6.403206533524283e-05,0.9960231799368763,-4.193602489910434
PUWZOX_clean,0.0,1.3647180883848727e-06,0.9946788652564796,-5.864957052142274
TOHYUM_clean,0.0,1.0281480655616271e-05,0.9914378499298258,-4.987944337261096
ADOGEH_clean,0.0,5.2551336157346715e-05,0.9838661793738552,-4.279416237230687
BIZMEE_clean,0.0,1.4083861340704159e-05,0.9993773924514769,-4.851278259323487
EVOTIT_SL,0.0,2.3642048480101188e-07,0.8926950785192376,-6.626314896443013
GIYSAJ_clean,1.0,5.347360227120495e-05,0.9802293409675616,-4.271860558487828
KUNMUD_clean,0.0,2.7086197842381734e-06,0.9957631877331427,-5.567251953695624
HAPBEI_clean,0.0,1.6020105843655664e-06,0.9918762717982421,-5.795334618890748
KALFEK_clean,0.0,3.155868545266747e-05,0.9938463158600107,-4.500881095213654
HAYLIE_clean,1.0,2.196157349217221e-05,0.9906393812342482,-4.65833654698667
VAYFUY_clean,1.0,7.168852746620875e-11,-6.526802935180392,-10.144550340242615
UMOBEF09_clean,0.0,7.031515162530267e-05,0.9513871050037903,-4.152951082401991
KIYQOA_clean,1.0,2.6210489571716402e-06,0.9937804960990546,-5.581524867023288
MAFZIE_charged,0.0,4.874507377598444e-07,0.9790016891789158,-6.312069267965638
IKUTIT_clean,1.0,3.701930631506536e-05,0.982823219244991,-4.431571723518336
FUTYUQ_clean,1.0,7.022821241678435e-05,0.9992100887532719,-4.153488385939499
PUVJOG_clean,1.0,0.0001273823230650265,0.9231973364937256,-3.8948908351714877
BIZLUT_clean,0.0,1.4347816179228067e-05,0.9905550413939477,-4.843214196036934
ZASJAG_clean,1.0,1.6279217625217304e-05,0.9952205949054268,-4.788366471020262
GEDQIR_clean,1.0,0.000140300882770932,0.9963211302755606,-3.8529395963890427
KOMDAT_clean,0.0,2.9604328824073015e-05,0.9829072132195341,-4.528644780598049
UJOWEW_clean,1.0,2.2301418353637137e-06,0.9990304591668521,-5.651667515267106
KUHZET_clean,0.0,1.762089982538041e-08,0.5889011382721332,-7.753971917761699
c4ce00408f_c4ce00408f2_clean,0.0,4.3257756571765e-05,0.9848838437222918,-4.363936007637734
NUCPEI_clean,0.0,3.9013538379058e-05,0.9261327872428747,-4.408784659049621
EDORIY_charged,0.0,5.739510475570158e-06,0.991900878828804,-5.241125147118514
HEFDUT_charged,0.0,4.1282940444756377e-07,0.9820987478452337,-6.384229376946444
YUBGIN_clean,1.0,1.548262445362845e-08,0.6965435180439474,-7.810155420324891
ESUTAP_clean,1.0,2.5541468370259953e-05,0.9959748780576279,-4.59275413891402
BIQVII_clean,1.0,3.516985998408439e-05,0.9984895286469534,-4.453829360664024
LAHVAU_clean,0.0,3.3302206065266054e-05,0.9934490257503119,-4.477526996216276
EKOPUQ_clean,1.0,1.8705249323252938e-06,0.9935844332849972,-5.728036498693185
KALFIO_clean,1.0,3.4688666145687376e-05,0.9981174490016175,-4.4598123993999375
QOPZIF_clean,1.0,2.0946724170256933e-06,0.9987708054830526,-5.678883886111546
EYUWAW_clean_h,1.0,3.3457606064650006e-05,0.9957014981172774,-4.475505136598568
GOTNEK_clean,0.0,1.4364647294678425e-06,0.842231650945775,-5.84270503308
ZETMOC_clean,1.0,1.8210281458385086e-10,-5.601154250570691,-9.739683341691139
LAJLAL_charged,0.0,2.4962741114999404e-06,0.5507570548467942,-5.602707727252617
GOPTIQ_clean,1.0,5.927852083143995e-06,0.982640094847398,-5.227102641782408
BETDEL_clean,1.0,0.00010680209945551645,0.9994641083345969,-3.9714202101072367
KEYDEZ_clean,1.0,1.4265587220864328e-05,0.9915311472517866,-4.845710346577387
KALGEL_clean,1.0,2.8710050960752777e-05,0.9990227008210625,-4.541966036623867
VURNED01_clean,1.0,3.1750423959438566e-05,0.9984137156591979,-4.498250471253409
SEZPIY_clean,1.0,4.871970268321729e-07,0.9831796046633787,-6.312295370691932
VELVOY_clean,0.0,8.238006958575927e-10,-12.210417782204148,-9.084177845534512
YOYBUL_clean,1.0,4.808946122928143e-05,0.9820868542410828,-4.317950088521136
VUHMOC_clean,0.0,2.812912279865837e-05,0.9460606776834787,-4.550843811014404
NIKJIB_clean,0.0,2.304842472807402e-08,0.8753976028124991,-7.637358751631527
ZAVPET_clean,0.0,3.2037162990480177e-06,0.9901087982417441,-5.494345949271051
YEMJAC_clean,1.0,4.188403562621071e-05,0.9835197024621586,-4.377951479673338
LORMOW_clean,1.0,2.419636002940062e-07,0.9896048593840997,-6.616249962037942
GUPBOJ01_clean,0.0,7.11288460452556e-10,-1.2063432215889067,-9.147954236996554
ZARLUB_charged,0.0,9.94831148125881e-06,0.999697348922221,-5.002250625445309
ACOLIP_clean,1.0,2.0932607282975066e-10,0.15121395813613225,-9.679176674284978
c5ta04552e_c5ta04552e2_clean,1.0,5.713286891329134e-10,-6.861292834757934,-9.243113967398783
MATPUV_clean,0.0,1.9472275838562863e-05,0.9649780514692728,-4.7105832869818585
CIZPOS_clean,0.0,1.6425332545808015e-07,0.9867451692669166,-6.784485828992084
HEJHAH_charged,1.0,1.000824295960504e-06,0.9938535780844029,-5.999642160275564
NIKZAJ02_clean,1.0,2.8067279727184534e-11,-5.664283836437545,-10.551799677024329
QUQMOG_clean,0.0,2.315194198570684e-08,0.43809035349917935,-7.635412574481731
AVIHIY_clean,1.0,5.453531805501238e-05,0.9608721276508482,-4.263322149675524
HUCXUA_clean,1.0,4.917677311712582e-08,0.7018071148067209,-7.3082399722098295
BIZMII_clean,0.0,1.7362833994536643e-05,0.9785656950457111,-4.760379387008735
HUCWUZ_clean,1.0,5.144359191094525e-08,0.7504164535853675,-7.288668715576794
SUFJIO_clean,1.0,3.362002494107216e-09,0.6252219769127507,-8.473401968714334
RAXROX_charged,1.0,3.4251418015439424e-10,-3.3090532187580655,-9.46532144392243
DEPYAZ_clean,0.0,6.898646776854586e-10,-4.177148590212335,-9.161236091144161
SAMYAJ_clean,0.0,9.91153987003941e-06,0.9313594917930642,-5.0038588677035465
EGATEM_clean,0.0,1.488598825550869e-05,0.9927218746574477,-4.827222327986212
RORTOJ_clean,0.0,9.115972398974298e-06,0.9217776707671782,-5.040196998431472
EFEGOM_clean,1.0,0.00010462040441503634,0.9876182604077998,-3.980383605519831
RIFMIE_clean,0.0,5.164109352311973e-09,0.9020630679469693,-8.287004569929465
PUPHUE_clean,0.0,2.2448965462381038e-05,0.995370395149547,-4.648803668216636
CITZIP_manual,1.0,4.506511061574289e-05,0.9885910528911558,-4.3461595585873445
IJEXIF01_clean,0.0,4.3945266744746876e-05,0.9992393528559197,-4.357087895046127
GALCAZ_clean,1.0,3.365356234433271e-05,0.9967447800086966,-4.4729689574548575
IXECET_clean,1.0,2.9009109183498177e-10,-4.546551713741403,-9.537465607379039
WUNVUX_clean,0.0,2.072125758541029e-06,0.9985104059691101,-5.683583890537306
FOJLOH_clean,0.0,4.665035110978296e-06,0.9570080837892816,-5.331145083225789
LAVTIN_clean,1.0,6.270200844231302e-05,0.9690543016605139,-4.202718547822493
VURNED03_clean,1.0,3.469889387440931e-05,0.9928750659490433,-4.459684369356015
LAVTOT_clean,1.0,4.9494296564687274e-05,0.9890848188201516,-4.305444843757231
UFEXOT_clean,0.0,3.052128577380245e-05,0.9205392385005582,-4.515397174756959
UFEXIN_clean,1.0,3.8040688461342096e-05,0.9957419423554111,-4.419751631790978
REYPES_clean,0.0,1.4364042651319625e-05,0.9800070024633183,-4.842723313988372
YUBHAG_clean,1.0,0.0001453086376285848,0.9972974810309329,-3.837708569026584
LOFJAT_clean,0.0,2.133699808275043e-06,0.9949295993456583,-5.670866681809519
HAPNEU_clean,0.0,1.0582107040978157e-06,0.9711073453231885,-5.975427849771356
SAKFAO_clean,0.0,7.452863709764448e-11,-2.2883544956234823,-10.127676820623826
MATBAM_clean,0.0,4.352173496480061e-05,0.9791159497415015,-4.361293800106282
XILVIZ_clean,1.0,5.203924142053089e-05,0.9833611432110462,-4.283669042803739
ZILBIH_clean,0.0,1.7343366854583627e-05,0.9287388679827835,-4.7608665894186695
FAVHAO_clean,1.0,1.2581305530581194e-05,0.9922153588351563,-4.900274290901159
UFEXEJ_clean,1.0,3.5076542372503085e-05,0.9621581842273544,-4.454983223246435
UXINAR_clean,1.0,6.106842045628725e-08,0.9823188221276176,-7.214183312949769
DAPYAW_clean,0.0,1.3199241852796206e-05,0.9833201864408674,-4.879451013385287
EWUTEW_clean,0.0,4.803294778155573e-05,0.9934149229265696,-4.3184607598948785
KUDLUR_clean,1.0,3.991538076719431e-05,0.9958706821846385,-4.398859723481678
PIHWOU_clean,1.0,1.659212307637704e-08,0.8748935945228906,-7.780098039451107
YINCIJ_clean,1.0,3.522325761235193e-06,0.9903730764173792,-5.453170480917162
MANLIX_charged,0.0,3.592167311005046e-05,0.9878629180991897,-4.444643443565411
QURPIE_clean,0.0,4.5499106442432245e-08,0.11526715564949175,-7.34199713237435
TURDUH_clean,0.0,1.4135621037142264e-05,0.9991998412753149,-4.84968510637651
EDAGAT_clean,1.0,3.172819100841684e-11,-0.0397689177714915,-10.498554688613693
VURNED02_clean,1.0,2.797842627605759e-05,0.9963542884155222,-4.5531767172511035
XADCEM_clean,1.0,0.00026824483891306033,0.9992784235472676,-3.5714686251985115
IJAPOA_clean,0.0,1.9764497762067586e-06,0.9851165958158857,-5.70411421708797
OKIYIR01_charged,0.0,2.9459948930263646e-06,0.9961492041942149,-5.530768010355707
TEWFUY_clean,1.0,2.256225326224328e-08,0.8836357489815849,-7.646617530110141
YARBUQ_clean,0.0,3.1891581033307613e-10,-0.48531932091859464,-9.496323949963033
PUWCUF_clean,1.0,1.460379169979752e-06,0.9891983658611171,-5.835534370208319
MEJZOS_clean,1.0,2.705730248634607e-10,-3.261617348062413,-9.567715503144557
FEWWUB_clean,0.0,4.078790233895026e-09,-1.4945361656223612,-8.389468629226768
GASTIG_clean,0.0,2.072575788833005e-07,0.9548822016181473,-6.683489579441065
UQULAU_clean,1.0,6.676588534558211e-10,-0.9595120432512172,-9.175445387684015
EGATIQ_clean,0.0,1.1283730522895458e-05,0.9823773547486856,-4.947547294177161
UZUTUG_clean,0.0,2.9306643395970287e-05,0.9811630763694896,-4.533033920152012
FECXAO_clean,0.0,1.2131585598185723e-05,0.991164121139526,-4.916082433136764
TUGTAR_clean,0.0,4.5395357936420554e-09,0.9113917410830684,-8.342988555197334
TERNUA_clean,1.0,5.926166095687128e-05,0.9958069119771342,-4.227226180491893
WIDZUG_clean,1.0,6.205005799447318e-11,-6.926570360258114,-10.207257808256019
HIHGOW_clean,1.0,2.1679065810544667e-05,0.9965564794910087,-4.663959436251124
LAFFEG_clean,0.0,1.6020226984908707e-06,0.9987648147896461,-5.795331334843856
OYAKAC02_clean,0.0,1.470421862395746e-05,0.9886961630701423,-4.832558048771315
CISLUN_clean,1.0,3.1436502432788166e-05,0.9859192360462553,-4.502565778747012
AFOVAT_clean,1.0,5.4778396661131145e-06,0.9979834741733323,-5.261390683498885
ESUSOC01_clean,1.0,3.253925113161648e-05,0.9949823721567509,-4.487592446271596
IYUJAO_clean,1.0,5.802535169118239e-06,0.9996421094643141,-5.236382218608762
YOZBIZ_clean,0.0,5.981268317671782e-09,0.8979273638832815,-8.223206714847466
YORCEP_clean,0.0,8.914744260363087e-09,0.9684705481774625,-8.049891111031105
UKOZOK_clean,0.0,3.432580952796092e-06,0.9946862235988113,-5.464379211720321
VITZEF_clean,1.0,5.0463440560430335e-05,0.9991847047636158,-4.297023142929203
IFEQER_clean,0.0,5.560004376307126e-06,0.9859923506992513,-5.254924866582459
RAVVIU01_clean,1.0,2.5811687419191935e-11,-9.775037108647103,-10.588183602860669
FUTYOK_clean,1.0,7.146348019156532e-05,0.9999457136008868,-4.145915837962997
OMICOD_clean,0.0,1.924561392795889e-09,0.9168558193573838,-8.715668230515238
IHIMAP01_clean,1.0,2.8165042771169926e-07,0.9974060049021244,-6.5502895849126
MOXKAN_clean,0.0,1.9270138464974658e-09,-1.3694797232382476,-8.715115164723978
DANZID_charged,0.0,2.8550407076897418e-05,0.989930522116778,-4.544387695124267
TOXNIF_clean,1.0,5.451871544920081e-05,0.9993667633333895,-4.2634543854106575
ZETLER_clean,0.0,5.720348750680831e-05,0.9980738904980947,-4.242577492906428
ETEXEI_clean,1.0,1.1929312011755205e-05,0.9805529384886154,-4.923384602273838
c5ta04989j_c5ta04989j2_clean,1.0,4.7967342828966214e-05,0.9711516192114714,-4.3190543387923865
HUCXOU_clean,1.0,3.475607199664366e-08,0.9404350866365598,-7.4589693118141875
GAXKOH_clean,1.0,2.7370218521870538e-05,0.9969548900297903,-4.562721735199898
HUCWOT_clean,1.0,3.025257960268349e-08,0.7835912184670837,-7.519237587641399
QOMSES_clean,1.0,1.7661072616873038e-05,0.9859339096048315,-4.7529829237797925
XATLIQ_clean,0.0,4.095402401051542e-05,0.995093019441323,-4.387703419429763
ALUJEX_clean,0.0,8.829961671726447e-06,0.9912906187986966,-5.054041181563296
EBEWOZ_clean,1.0,6.0953318770018754e-05,0.9948575853147941,-4.215002643051887
HUCXAG_clean,1.0,4.417791763842012e-08,0.6832329438285787,-7.354794758800867
BIZMAA_clean,0.0,1.5327852041320346e-05,0.9819497474479265,-4.814518700459441
WEHRIL_charged,1.0,1.2421363385696832e-07,0.937338367507354,-6.905830732791628
FIJFEK_manual,1.0,4.926287394071999e-05,0.9743382519709796,-4.307480255505689
HISJIE_clean,0.0,2.396743216488107e-05,0.9954480021790765,-4.620378493140343
HACRAH_clean,0.0,3.979899056400845e-07,0.913224997580667,-6.400127942952455
RULXOM_clean,0.0,7.853915504724252e-09,0.8899449455283943,-8.10491377533825
TAZSAP02_clean,1.0,2.252097782053698e-07,0.9910574947338052,-6.647412757122453
JORVET_clean,0.0,1.7945977217001975e-05,0.9445363678822402,-4.746032887935568
BIYXUE_charged,0.0,9.70503249620198e-06,0.9976699684734716,-5.013003006087306
TIPZOJ_clean,1.0,1.2308149305877232e-08,0.8966213824608983,-7.909807244117356
NEJYUY_clean,1.0,2.641101635821739e-05,0.9992049687990686,-4.57821488579526
BEFKUU_clean,1.0,2.1620812713822194e-10,-9.589294490801507,-9.665127985197948
ATIBOU_clean,1.0,9.329200757414312e-08,0.9945960638644449,-7.0301555611316076
HEBJAB_clean,1.0,9.104340072101995e-06,0.9985300812313739,-5.040751528554566
IYAYUE_clean,1.0,6.2347854846353e-06,0.9964714874169233,-5.205178484357346
EDEPAG_clean,1.0,2.359798859799083e-05,0.984574548483833,-4.627125013047735
FIJFEK_clean5b,1.0,4.337373194491056e-05,0.9993528526134224,-4.362773208855321
WUDYUR_clean,0.0,3.809323927943804e-08,-3.625872325755865,-7.419152095299948
LAVTEJ01_clean,1.0,6.826345232303816e-05,0.9885986988779168,-4.165811751701512
WUNVAD_clean,0.0,3.0892972729483314e-06,0.972617774366756,-5.510140298953567
FAVGAN_clean,1.0,1.7000152847112215e-05,0.9892921399635795,-4.769547173894726
KEHGIP_clean,1.0,7.94915003709209e-06,0.9865697622856622,-5.099679305800745
ULOGAE_clean,0.0,0.00014197540536441182,0.9987829784296703,-3.847786882656647
XUMMOJ_clean,1.0,3.744145147894139e-05,0.998605808377698,-4.426647323473568
RELLAW_clean,1.0,3.2568941159388024e-05,0.9954800402662753,-4.487196360443722
QOSJUF_clean,1.0,2.045894002390389e-05,0.9950011537551771,-4.689116870804426
VACFOV_clean_h,1.0,3.857269192809776e-06,0.9994764754148315,-5.413720051340774
YILKAH_clean,1.0,2.6227982780616902e-05,0.9768373108718629,-4.581235110131552
ISENUQ_clean,1.0,4.441585012226396e-06,0.999833602346107,-5.352462021050801
WILHIK_clean,1.0,1.200561322909962e-05,0.9904789643695635,-4.920615651915798
HIBGIJ_clean,1.0,6.2631275337455086e-09,0.9698466349918635,-8.203208744831024
BIYYAL_charged,0.0,1.3942258732869097e-05,0.9847149319715286,-4.855666862123488
WUDZOM_clean,0.0,4.5991820955605146e-05,0.9938515011724066,-4.33731939505055
WUSSEK_clean,1.0,6.9123842270539074e-06,0.9948720865885916,-5.16037212946268
HAKCAZ_clean,0.0,1.315367331284577e-06,0.9490780798990484,-5.880952948563903
IJEXIF_clean,0.0,4.422082282954251e-05,0.9948462014544198,-4.354373180640046
MIHLUL_clean,1.0,5.915969291503705e-12,-6.880650668067595,-11.227974088996495
HUCXEK_clean,1.0,3.610671398770062e-08,0.8811966840443425,-7.442412034196989
AQOMAW_clean,0.0,4.285207540528066e-05,0.9952144865173145,-4.36802813954629
EPEYAB_clean,0.0,1.0804173577621415e-09,-0.5453364201921977,-8.966408447143083
ATIXUX_clean,1.0,5.496482784692767e-07,0.9972183911639305,-6.259915127928217
DONNIE_clean,1.0,6.853522864221723e-05,0.8845779090447876,-4.16408613402471
QUNMUI_clean,1.0,3.332194220454897e-05,0.9971951467163412,-4.477269693215549
WODFOL_clean,1.0,5.476819385516702e-10,0.8230638478525121,-9.261471580993222
GOVWOF_clean,0.0,1.107675352587827e-05,0.9983985812784606,-4.955587507874139
WEFXIQ_clean,1.0,1.1025300538168967e-05,0.9854894351866063,-4.95760956328512
HUCXIO_clean,1.0,5.516565779261427e-08,0.8464109618759147,-7.258331198948233
BOLPEY_clean,1.0,3.868342816484243e-05,0.9974111467372118,-4.412475045263772
VUKTIG_clean,0.0,9.976285206690065e-06,0.9908304454402272,-5.001031143539023
VACFOV_clean,1.0,3.394358249266242e-06,0.9957677508053954,-5.469242323047002
GEDRUE_clean,1.0,9.444011587018351e-05,0.9832626404365087,-4.024843488749702
SABVUN_clean_h_min,0.0,8.870283246078943e-05,0.9984797204511887,-4.052062512045943
WENLAE_clean5b,0.0,9.997160550160047e-12,-0.9257989478878348,-11.000123333250471
OPAPOL_clean,1.0,4.90481871806951e-11,-3.8404673731124888,-10.309377039496466
OMIPAD_clean,0.0,5.557598702948591e-09,0.9221222470018137,-8.255112815490822
XOPKOD_clean,1.0,3.834385361612058e-12,-6.526285305804688,-11.416304242002719
FARHOX_ion_b,0.0,4.928480132654245e-08,0.6401532806583545,-7.307286989803649
SODXUG_clean,0.0,1.0822624283013363e-06,0.7916224100151483,-5.9656674182090095
SUHMEP_clean,0.0,8.917235644035871e-06,0.9770189765408454,-5.049769756678505
QIBTEA_charged,0.0,5.325394229111475e-07,0.30797620855892305,-6.273648236679774
BEXSII_clean,1.0,2.0729078033074374e-05,0.998665229124819,-4.683420013586437
SABVUN_clean,1.0,7.187166519079955e-05,0.9894643685469605,-4.143442292880865
YIXYUB_clean,0.0,3.7795053596539275e-05,0.989882877250281,-4.422565034456267
HOFSUS_clean,1.0,9.375323804562155e-08,0.9875748598563158,-7.028013723695598
JUXFOZ_clean,1.0,2.7096983895135584e-05,0.999415855607175,-4.567079046785983
OYUSAD_charged,1.0,0.0001331611318508135,0.9854655901387864,-3.875622522057924
IJAPIU_clean,0.0,2.742998945735401e-06,0.967449688293113,-5.561774359315407
EMIGUD_charged,0.0,5.020868003735557e-05,0.9951713624901698,-4.299221195873771
JOQSIT_clean,1.0,2.0111128672318825e-08,0.8984124999785273,-7.696563555340359
BAHGUN02_clean,1.0,5.4996284670674744e-12,-8.690905262729043,-11.259666648715312
MOTVOI_clean,1.0,1.5694298103808795e-05,0.9891659178440921,-4.804258102484427
EBEWOZ01_clean,1.0,6.20440302160975e-05,0.992159767072815,-4.207299999321306
LAFFEG02_clean,0.0,1.8454709862653984e-06,0.971593581393517,-5.733892778213589
REWSUJ_clean,0.0,1.1787945891134064e-05,0.9672081522295836,-4.928561866310052
TOVJUL_clean,0.0,7.436829599707681e-06,0.9910790944080424,-5.128612169400575
JOXPIX_clean,1.0,1.73837196550592e-05,0.9928720450189058,-4.759857290440555
cm503311x_alf375K_clean,1.0,8.109330376756662e-05,0.9984179881247263,-4.091015005922764
PIZHOX_clean,1.0,2.5404471642757326e-05,0.9950637861417772,-4.595089833031627
cm503311x_alf500K_clean,1.0,7.196147245204451e-05,0.9923343760706561,-4.142899958844338
FIQKIB_clean,0.0,3.4958568757887882e-06,0.940249781094967,-5.456446356165652
HOYREU_clean,1.0,5.3955078305323015e-05,0.9893160469834716,-4.26796767283121
MAKFOW_clean,1.0,2.174950953261484e-05,0.9876283577719975,-4.662550532257879
SUWBET_clean,0.0,5.6356490480206785e-06,0.9714812228891114,-5.249056059787964
PIZPET_clean_h,1.0,2.0485440461352783e-05,0.9965104836754956,-4.6885546937621685
PIZPET_clean,1.0,1.5268780868030275e-05,0.9870049197986914,-4.8161956376930215
UHISOU_clean,1.0,2.3243904555881783e-11,-4.843472769414233,-10.633690916529554
XATZUQ_clean,0.0,7.735888601363528e-05,0.9122893814717288,-4.111489792823898
EBAMUS_clean,0.0,1.6449203298326356e-07,0.7006742273869736,-6.783855131848938
GAMTEU_clean,1.0,8.10796586248622e-11,-7.095087041815514,-10.091088088514434
CANRIU_clean,1.0,6.9045571114491095e-06,0.9976288661434403,-5.160864173743208
JIVSEN01_clean,0.0,6.194308466958353e-11,-9.1861277973399,-10.20800717124882
GUHPAC_clean,0.0,7.644212069625709e-05,0.9866932343939128,-4.116667273031119
HAPBAE_clean,0.0,5.06335229283355e-06,0.9909319481926091,-5.295561854657223
ESUSOC02_clean,1.0,3.6666011418971384e-05,0.9384568630823511,-4.435736330643285
KOXGIP_clean,0.0,3.21334874615786e-08,0.767572137049985,-7.493042137718723
ZIF-77,1.0,8.756692891199103e-07,0.9876054426415104,-6.057659881307098
WAYKAK_clean,1.0,6.174125707995739e-06,0.9869311276251591,-5.209424532331556
MUQSAU_clean,0.0,1.6324484847283305e-05,0.9601652547331944,-4.787160514892843
